ID_LAT_LON_YEAR_WEEK,emission
ID_-1.130_30.070_2021_14,60.732037
ID_-1.130_30.070_2021_15,61.077145
ID_-1.130_30.070_2021_16,58.390198
ID_-1.130_30.070_2021_17,56.990143
ID_-1.130_30.070_2021_18,58.472958
ID_-1.130_30.070_2021_19,54.85388
ID_-1.130_30.070_2021_20,54.77659
ID_-1.130_30.070_2021_21,54.83496
ID_-1.130_30.070_2021_22,51.60265
ID_-1.130_30.070_2021_23,51.39978
ID_-1.130_30.070_2021_24,51.795403
ID_-1.130_30.070_2021_25,51.50897
ID_-1.130_30.070_2021_26,50.68525
ID_-1.139_30.561_2021_00,32.341057
ID_-1.139_30.561_2021_01,34.952236
ID_-1.139_30.561_2021_02,35.726376
ID_-1.139_30.561_2021_03,35.401745
ID_-1.139_30.561_2021_04,36.07507
ID_-1.139_30.561_2021_05,37.66815
ID_-1.139_30.561_2021_06,38.834095
ID_-1.139_30.561_2021_07,37.323338
ID_-1.139_30.561_2021_08,36.098392
ID_-1.139_30.561_2021_09,35.028847
ID_-1.139_30.561_2021_10,41.01916
ID_-1.139_30.561_2021_11,40.24743
ID_-1.139_30.561_2021_12,38.377224
ID_-1.139_30.561_2021_13,36.39215
ID_-1.139_30.561_2021_14,47.507164
ID_-1.139_30.561_2021_15,47.857876
ID_-1.139_30.561_2021_16,45.889393
ID_-1.139_30.561_2021_17,44.632126
ID_-1.139_30.561_2021_18,45.898273
ID_-1.139_30.561_2021_19,43.272697
ID_-1.139_30.561_2021_20,43.322033
ID_-1.139_30.561_2021_21,43.392406
ID_-1.139_30.561_2021_22,41.402557
ID_-1.139_30.561_2021_23,41.312683
ID_-1.139_30.561_2021_24,41.677937
ID_-1.139_30.561_2021_25,41.428734
ID_-1.139_30.561_2021_26,40.795944
ID_-1.143_30.957_2021_00,8.496441
ID_-1.143_30.957_2021_01,9.476982
ID_-1.143_30.957_2021_02,9.589372
ID_-1.143_30.957_2021_03,9.655011
ID_-1.143_30.957_2021_04,9.796119
ID_-1.143_30.957_2021_05,9.855231
ID_-1.143_30.957_2021_06,9.991784
ID_-1.143_30.957_2021_07,9.664763
ID_-1.143_30.957_2021_08,9.766237
ID_-1.143_30.957_2021_09,9.436838
ID_-1.143_30.957_2021_10,10.537567
ID_-1.143_30.957_2021_11,10.4153805
ID_-1.143_30.957_2021_12,10.210866
ID_-1.143_30.957_2021_13,10.075551
ID_-1.143_30.957_2021_14,11.385347
ID_-1.143_30.957_2021_15,11.606469
ID_-1.143_30.957_2021_16,11.367058
ID_-1.143_30.957_2021_17,10.681775
ID_-1.143_30.957_2021_18,11.149392
ID_-1.143_30.957_2021_19,10.8806
ID_-1.143_30.957_2021_20,11.079579
ID_-1.143_30.957_2021_21,11.140481
ID_-1.143_30.957_2021_22,11.438685
ID_-1.143_30.957_2021_23,11.533022
ID_-1.143_30.957_2021_24,11.716095
ID_-1.143_30.957_2021_25,11.623651
ID_-1.143_30.957_2021_26,11.496585
ID_-1.163_29.537_2021_00,15.507103
ID_-1.163_29.537_2021_01,20.692331
ID_-1.163_29.537_2021_02,21.0464
ID_-1.163_29.537_2021_03,21.008383
ID_-1.163_29.537_2021_04,21.695292
ID_-1.163_29.537_2021_05,22.763443
ID_-1.163_29.537_2021_06,21.734499
ID_-1.163_29.537_2021_07,22.204397
ID_-1.163_29.537_2021_08,22.54386
ID_-1.163_29.537_2021_09,19.190401
ID_-1.163_29.537_2021_10,22.596817
ID_-1.163_29.537_2021_11,22.83466
ID_-1.163_29.537_2021_12,22.851072
ID_-1.163_29.537_2021_13,22.95866
ID_-1.163_29.537_2021_14,22.75964
ID_-1.163_29.537_2021_15,22.083544
ID_-1.163_29.537_2021_16,21.742548
ID_-1.163_29.537_2021_17,19.773127
ID_-1.163_29.537_2021_18,21.217413
ID_-1.163_29.537_2021_19,20.198278
ID_-1.163_29.537_2021_20,20.817125
ID_-1.163_29.537_2021_21,21.352938
ID_-1.163_29.537_2021_22,22.259903
ID_-1.163_29.537_2021_23,21.023207
ID_-1.163_29.537_2021_24,20.657564
ID_-1.163_29.537_2021_25,20.384136
ID_-1.163_29.537_2021_26,20.115528
ID_-1.167_30.633_2021_00,1.4749492
ID_-1.167_30.633_2021_01,1.6131195
ID_-1.167_30.633_2021_02,1.6471661
ID_-1.167_30.633_2021_03,1.6413983
ID_-1.167_30.633_2021_04,1.6711332
ID_-1.167_30.633_2021_05,1.758172
ID_-1.167_30.633_2021_06,1.8035296
ID_-1.167_30.633_2021_07,1.7416384
ID_-1.167_30.633_2021_08,1.7053717
ID_-1.167_30.633_2021_09,1.6434162
ID_-1.167_30.633_2021_10,1.8743286
ID_-1.167_30.633_2021_11,1.8408386
ID_-1.167_30.633_2021_12,1.7669325
ID_-1.167_30.633_2021_13,1.6950291
ID_-1.167_30.633_2021_14,10.764167
ID_-1.167_30.633_2021_15,10.574771
ID_-1.167_30.633_2021_16,9.770362
ID_-1.167_30.633_2021_17,1.9191055
ID_-1.167_30.633_2021_18,1.9872082
ID_-1.167_30.633_2021_19,1.8850058
ID_-1.167_30.633_2021_20,1.8941504
ID_-1.167_30.633_2021_21,1.8980486
ID_-1.167_30.633_2021_22,1.8287508
ID_-1.167_30.633_2021_23,1.8277403
ID_-1.167_30.633_2021_24,1.8444237
ID_-1.167_30.633_2021_25,1.8291253
ID_-1.167_30.633_2021_26,1.8019987
ID_-1.168_30.232_2021_00,68.863396
ID_-1.168_30.232_2021_01,82.911
ID_-1.168_30.232_2021_02,84.616066
ID_-1.168_30.232_2021_03,83.941696
ID_-1.168_30.232_2021_04,86.2525
ID_-1.168_30.232_2021_05,90.98315
ID_-1.168_30.232_2021_06,90.078545
ID_-1.168_30.232_2021_07,89.43648
ID_-1.168_30.232_2021_08,88.33246
ID_-1.168_30.232_2021_09,79.72981
ID_-1.168_30.232_2021_10,94.820595
ID_-1.168_30.232_2021_11,94.47776
ID_-1.168_30.232_2021_12,92.18209
ID_-1.168_30.232_2021_13,89.798225
ID_-1.168_30.232_2021_14,108.1507
ID_-1.168_30.232_2021_15,106.625206
ID_-1.168_30.232_2021_16,103.02038
ID_-1.168_30.232_2021_17,93.71708
ID_-1.168_30.232_2021_18,98.0653
ID_-1.168_30.232_2021_19,92.39326
ID_-1.168_30.232_2021_20,93.60426
ID_-1.168_30.232_2021_21,94.87095
ID_-1.168_30.232_2021_22,93.24356
ID_-1.168_30.232_2021_23,90.13853
ID_-1.168_30.232_2021_24,89.57853
ID_-1.168_30.232_2021_25,88.787674
ID_-1.168_30.232_2021_26,87.47025
ID_-1.170_29.330_2021_00,0.37432784
ID_-1.170_29.330_2021_01,0.40185896
ID_-1.170_29.330_2021_02,0.3862016
ID_-1.170_29.330_2021_03,0.37661892
ID_-1.170_29.330_2021_04,0.37981933
ID_-1.170_29.330_2021_05,0.3797315
ID_-1.170_29.330_2021_06,0.37772498
ID_-1.170_29.330_2021_07,0.340062
ID_-1.170_29.330_2021_08,0.3582751
ID_-1.170_29.330_2021_09,0.39218602
ID_-1.170_29.330_2021_10,0.37944347
ID_-1.170_29.330_2021_11,0.39126274
ID_-1.170_29.330_2021_12,0.40121716
ID_-1.170_29.330_2021_13,0.39761537
ID_-1.170_29.330_2021_14,0.41198605
ID_-1.170_29.330_2021_15,0.40514442
ID_-1.170_29.330_2021_16,0.40220028
ID_-1.170_29.330_2021_17,0.44375437
ID_-1.170_29.330_2021_18,0.4049
ID_-1.170_29.330_2021_19,0.4129038
ID_-1.170_29.330_2021_20,0.4223692
ID_-1.170_29.330_2021_21,0.43383226
ID_-1.170_29.330_2021_22,0.4606915
ID_-1.170_29.330_2021_23,0.46684143
ID_-1.170_29.330_2021_24,0.49005228
ID_-1.170_29.330_2021_25,0.5148628
ID_-1.170_29.330_2021_26,0.5171802
ID_-1.171_31.329_2021_00,2.0861294
ID_-1.171_31.329_2021_01,2.2873323
ID_-1.171_31.329_2021_02,2.3340633
ID_-1.171_31.329_2021_03,2.3311238
ID_-1.171_31.329_2021_04,2.3719122
ID_-1.171_31.329_2021_05,2.5116174
ID_-1.171_31.329_2021_06,2.5729663
ID_-1.171_31.329_2021_07,2.4872253
ID_-1.171_31.329_2021_08,2.4477646
ID_-1.171_31.329_2021_09,2.35709
ID_-1.171_31.329_2021_10,3.1454399
ID_-1.171_31.329_2021_11,3.0925438
ID_-1.171_31.329_2021_12,2.9904304
ID_-1.171_31.329_2021_13,2.904202
ID_-1.171_31.329_2021_14,3.7273154
ID_-1.171_31.329_2021_15,3.7917924
ID_-1.171_31.329_2021_16,3.6838174
ID_-1.171_31.329_2021_17,3.196547
ID_-1.171_31.329_2021_18,3.3391185
ID_-1.171_31.329_2021_19,3.202376
ID_-1.171_31.329_2021_20,3.236332
ID_-1.171_31.329_2021_21,3.2448688
ID_-1.171_31.329_2021_22,2.8716228
ID_-1.171_31.329_2021_23,2.8785498
ID_-1.171_31.329_2021_24,2.9084947
ID_-1.171_31.329_2021_25,2.8795025
ID_-1.171_31.329_2021_26,2.8388498
ID_-1.173_30.727_2021_00,65.40615
ID_-1.173_30.727_2021_01,88.41736
ID_-1.173_30.727_2021_02,89.88142
ID_-1.173_30.727_2021_03,89.41624
ID_-1.173_30.727_2021_04,92.51133
ID_-1.173_30.727_2021_05,97.858315
ID_-1.173_30.727_2021_06,93.007706
ID_-1.173_30.727_2021_07,95.22199
ID_-1.173_30.727_2021_08,96.47689
ID_-1.173_30.727_2021_09,81.51279
ID_-1.173_30.727_2021_10,97.46407
ID_-1.173_30.727_2021_11,98.753494
ID_-1.173_30.727_2021_12,98.91039
ID_-1.173_30.727_2021_13,99.22174
ID_-1.173_30.727_2021_14,99.388664
ID_-1.173_30.727_2021_15,95.77956
ID_-1.173_30.727_2021_16,94.18239
ID_-1.173_30.727_2021_17,85.92686
ID_-1.173_30.727_2021_18,91.79695
ID_-1.173_30.727_2021_19,87.005844
ID_-1.173_30.727_2021_20,89.63286
ID_-1.173_30.727_2021_21,92.156235
ID_-1.173_30.727_2021_22,94.59477
ID_-1.173_30.727_2021_23,88.640144
ID_-1.173_30.727_2021_24,86.83545
ID_-1.173_30.727_2021_25,85.88783
ID_-1.173_30.727_2021_26,84.76105
ID_-1.176_30.624_2021_00,47.833576
ID_-1.176_30.624_2021_01,53.311337
ID_-1.176_30.624_2021_02,54.255592
ID_-1.176_30.624_2021_03,54.655464
ID_-1.176_30.624_2021_04,55.51273
ID_-1.176_30.624_2021_05,56.02004
ID_-1.176_30.624_2021_06,57.012524
ID_-1.176_30.624_2021_07,55.39303
ID_-1.176_30.624_2021_08,55.47372
ID_-1.176_30.624_2021_09,53.095882
ID_-1.176_30.624_2021_10,59.6056
ID_-1.176_30.624_2021_11,58.66534
ID_-1.176_30.624_2021_12,57.078625
ID_-1.176_30.624_2021_13,55.983425
ID_-1.176_30.624_2021_14,64.659325
ID_-1.176_30.624_2021_15,65.955154
ID_-1.176_30.624_2021_16,64.31522
ID_-1.176_30.624_2021_17,60.524765
ID_-1.176_30.624_2021_18,63.69472
ID_-1.176_30.624_2021_19,61.63027
ID_-1.176_30.624_2021_20,62.576466
ID_-1.176_30.624_2021_21,62.779785
ID_-1.176_30.624_2021_22,64.24406
ID_-1.176_30.624_2021_23,64.65803
ID_-1.176_30.624_2021_24,65.44069
ID_-1.176_30.624_2021_25,64.6065
ID_-1.176_30.624_2021_26,63.770752
ID_-1.176_31.324_2021_00,16.37202
ID_-1.176_31.324_2021_01,18.193731
ID_-1.176_31.324_2021_02,18.268332
ID_-1.176_31.324_2021_03,18.331656
ID_-1.176_31.324_2021_04,18.580297
ID_-1.176_31.324_2021_05,18.62619
ID_-1.176_31.324_2021_06,18.81914
ID_-1.176_31.324_2021_07,18.048088
ID_-1.176_31.324_2021_08,18.37802
ID_-1.176_31.324_2021_09,18.048468
ID_-1.176_31.324_2021_10,19.648218
ID_-1.176_31.324_2021_11,19.53288
ID_-1.176_31.324_2021_12,19.292604
ID_-1.176_31.324_2021_13,19.088776
ID_-1.176_31.324_2021_14,21.111814
ID_-1.176_31.324_2021_15,21.441605
ID_-1.176_31.324_2021_16,21.060682
ID_-1.176_31.324_2021_17,20.22115
ID_-1.176_31.324_2021_18,20.750849
ID_-1.176_31.324_2021_19,20.40697
ID_-1.176_31.324_2021_20,20.813078
ID_-1.176_31.324_2021_21,20.990906
ID_-1.176_31.324_2021_22,21.800003
ID_-1.176_31.324_2021_23,22.007217
ID_-1.176_31.324_2021_24,22.466145
ID_-1.176_31.324_2021_25,22.470383
ID_-1.176_31.324_2021_26,22.280823
ID_-1.176_31.524_2021_00,11.54283
ID_-1.176_31.524_2021_01,12.864378
ID_-1.176_31.524_2021_02,13.092283
ID_-1.176_31.524_2021_03,13.188613
ID_-1.176_31.524_2021_04,13.395509
ID_-1.176_31.524_2021_05,13.529222
ID_-1.176_31.524_2021_06,13.768923
ID_-1.176_31.524_2021_07,13.377795
ID_-1.176_31.524_2021_08,13.397261
ID_-1.176_31.524_2021_09,12.823005
ID_-1.176_31.524_2021_10,14.476811
ID_-1.176_31.524_2021_11,14.248711
ID_-1.176_31.524_2021_12,13.864827
ID_-1.176_31.524_2021_13,13.601133
ID_-1.176_31.524_2021_14,15.745302
ID_-1.176_31.524_2021_15,16.06257
ID_-1.176_31.524_2021_16,15.665486
ID_-1.176_31.524_2021_17,14.68696
ID_-1.176_31.524_2021_18,15.457881
ID_-1.176_31.524_2021_19,14.958816
ID_-1.176_31.524_2021_20,15.189514
ID_-1.176_31.524_2021_21,15.239003
ID_-1.176_31.524_2021_22,15.53241
ID_-1.176_31.524_2021_23,15.632614
ID_-1.176_31.524_2021_24,15.821892
ID_-1.176_31.524_2021_25,15.620122
ID_-1.176_31.524_2021_26,15.418096
ID_-1.185_28.915_2021_00,8.512428
ID_-1.185_28.915_2021_01,11.331055
ID_-1.185_28.915_2021_02,11.524425
ID_-1.185_28.915_2021_03,11.507113
ID_-1.185_28.915_2021_04,11.880074
ID_-1.185_28.915_2021_05,12.486268
ID_-1.185_28.915_2021_06,11.930577
ID_-1.185_28.915_2021_07,12.181456
ID_-1.185_28.915_2021_08,12.369847
ID_-1.185_28.915_2021_09,10.546159
ID_-1.185_28.915_2021_10,12.449344
ID_-1.185_28.915_2021_11,12.576525
ID_-1.185_28.915_2021_12,12.583652
ID_-1.185_28.915_2021_13,12.643106
ID_-1.185_28.915_2021_14,12.623377
ID_-1.185_28.915_2021_15,12.257684
ID_-1.185_28.915_2021_16,12.069207
ID_-1.185_28.915_2021_17,10.954581
ID_-1.185_28.915_2021_18,11.754717
ID_-1.185_28.915_2021_19,11.195917
ID_-1.185_28.915_2021_20,11.538415
ID_-1.185_28.915_2021_21,11.832103
ID_-1.185_28.915_2021_22,12.262738
ID_-1.185_28.915_2021_23,11.594055
ID_-1.185_28.915_2021_24,11.398412
ID_-1.185_28.915_2021_25,11.246833
ID_-1.185_28.915_2021_26,11.099012
ID_-1.187_31.113_2021_00,229.29483
ID_-1.187_31.113_2021_01,309.52914
ID_-1.187_31.113_2021_02,314.7261
ID_-1.187_31.113_2021_03,313.11676
ID_-1.187_31.113_2021_04,323.93213
ID_-1.187_31.113_2021_05,342.55765
ID_-1.187_31.113_2021_06,325.77203
ID_-1.187_31.113_2021_07,333.45908
ID_-1.187_31.113_2021_08,337.69748
ID_-1.187_31.113_2021_09,285.44632
ID_-1.187_31.113_2021_10,340.95474
ID_-1.187_31.113_2021_11,345.35617
ID_-1.187_31.113_2021_12,345.74045
ID_-1.187_31.113_2021_13,346.6858
ID_-1.187_31.113_2021_14,347.7705
ID_-1.187_31.113_2021_15,335.24078
ID_-1.187_31.113_2021_16,329.55035
ID_-1.187_31.113_2021_17,301.00052
ID_-1.187_31.113_2021_18,321.61307
ID_-1.187_31.113_2021_19,304.7294
ID_-1.187_31.113_2021_20,313.846
ID_-1.187_31.113_2021_21,322.6008
ID_-1.187_31.113_2021_22,331.28107
ID_-1.187_31.113_2021_23,310.54318
ID_-1.187_31.113_2021_24,304.23438
ID_-1.187_31.113_2021_25,300.84824
ID_-1.187_31.113_2021_26,296.8717
ID_-1.196_30.404_2021_00,97.892365
ID_-1.196_30.404_2021_01,127.595436
ID_-1.196_30.404_2021_02,129.86111
ID_-1.196_30.404_2021_03,129.46355
ID_-1.196_30.404_2021_04,133.54298
ID_-1.196_30.404_2021_05,141.97998
ID_-1.196_30.404_2021_06,136.64536
ID_-1.196_30.404_2021_07,138.71164
ID_-1.196_30.404_2021_08,140.04659
ID_-1.196_30.404_2021_09,120.790276
ID_-1.196_30.404_2021_10,143.57375
ID_-1.196_30.404_2021_11,144.65054
ID_-1.196_30.404_2021_12,143.99022
ID_-1.196_30.404_2021_13,143.75166
ID_-1.196_30.404_2021_14,248.04187
ID_-1.196_30.404_2021_15,241.70302
ID_-1.196_30.404_2021_16,230.50143
ID_-1.196_30.404_2021_17,129.72145
ID_-1.196_30.404_2021_18,138.35304
ID_-1.196_30.404_2021_19,131.34879
ID_-1.196_30.404_2021_20,134.84818
ID_-1.196_30.404_2021_21,137.97804
ID_-1.196_30.404_2021_22,142.85129
ID_-1.196_30.404_2021_23,135.45862
ID_-1.196_30.404_2021_24,133.37448
ID_-1.196_30.404_2021_25,131.75902
ID_-1.196_30.404_2021_26,129.97382
ID_-1.200_31.000_2021_00,107.14325
ID_-1.200_31.000_2021_01,132.38463
ID_-1.200_31.000_2021_02,134.17892
ID_-1.200_31.000_2021_03,134.3394
ID_-1.200_31.000_2021_04,137.72115
ID_-1.200_31.000_2021_05,141.94557
ID_-1.200_31.000_2021_06,138.68024
ID_-1.200_31.000_2021_07,138.45709
ID_-1.200_31.000_2021_08,140.53125
ID_-1.200_31.000_2021_09,126.259964
ID_-1.200_31.000_2021_10,144.599
ID_-1.200_31.000_2021_11,144.99217
ID_-1.200_31.000_2021_12,144.12956
ID_-1.200_31.000_2021_13,143.87856
ID_-1.200_31.000_2021_14,150.08339
ID_-1.200_31.000_2021_15,148.57101
ID_-1.200_31.000_2021_16,146.03723
ID_-1.200_31.000_2021_17,135.62979
ID_-1.200_31.000_2021_18,143.34569
ID_-1.200_31.000_2021_19,138.16089
ID_-1.200_31.000_2021_20,141.70488
ID_-1.200_31.000_2021_21,144.19495
ID_-1.200_31.000_2021_22,149.68393
ID_-1.200_31.000_2021_23,145.52823
ID_-1.200_31.000_2021_24,145.30893
ID_-1.200_31.000_2021_25,143.96953
ID_-1.200_31.000_2021_26,142.2968
ID_-1.203_31.397_2021_00,203.4762
ID_-1.203_31.397_2021_01,279.3525
ID_-1.203_31.397_2021_02,284.2875
ID_-1.203_31.397_2021_03,282.7493
ID_-1.203_31.397_2021_04,292.93588
ID_-1.203_31.397_2021_05,310.83884
ID_-1.203_31.397_2021_06,294.26367
ID_-1.203_31.397_2021_07,302.67303
ID_-1.203_31.397_2021_08,306.60495
ID_-1.203_31.397_2021_09,256.2215
ID_-1.203_31.397_2021_10,308.44107
ID_-1.203_31.397_2021_11,312.8538
ID_-1.203_31.397_2021_12,313.62137
ID_-1.203_31.397_2021_13,314.97406
ID_-1.203_31.397_2021_14,313.14716
ID_-1.203_31.397_2021_15,300.73004
ID_-1.203_31.397_2021_16,295.77872
ID_-1.203_31.397_2021_17,268.43994
ID_-1.203_31.397_2021_18,287.9979
ID_-1.203_31.397_2021_19,272.20996
ID_-1.203_31.397_2021_20,280.68903
ID_-1.203_31.397_2021_21,288.98526
ID_-1.203_31.397_2021_22,296.57004
ID_-1.203_31.397_2021_23,276.2818
ID_-1.203_31.397_2021_24,269.66104
ID_-1.203_31.397_2021_25,266.3168
ID_-1.203_31.397_2021_26,262.68738
ID_-1.207_30.693_2021_00,10.715809
ID_-1.207_30.693_2021_01,11.543076
ID_-1.207_30.693_2021_02,11.159605
ID_-1.207_30.693_2021_03,10.917821
ID_-1.207_30.693_2021_04,11.019812
ID_-1.207_30.693_2021_05,11.161606
ID_-1.207_30.693_2021_06,11.133729
ID_-1.207_30.693_2021_07,10.121131
ID_-1.207_30.693_2021_08,10.591983
ID_-1.207_30.693_2021_09,11.411146
ID_-1.207_30.693_2021_10,11.843766
ID_-1.207_30.693_2021_11,12.119217
ID_-1.207_30.693_2021_12,12.332507
ID_-1.207_30.693_2021_13,12.217506
ID_-1.207_30.693_2021_14,17.198242
ID_-1.207_30.693_2021_15,16.983057
ID_-1.207_30.693_2021_16,16.518686
ID_-1.207_30.693_2021_17,13.359082
ID_-1.207_30.693_2021_18,12.462782
ID_-1.207_30.693_2021_19,12.615174
ID_-1.207_30.693_2021_20,12.89532
ID_-1.207_30.693_2021_21,13.198995
ID_-1.207_30.693_2021_22,13.4287815
ID_-1.207_30.693_2021_23,13.596232
ID_-1.207_30.693_2021_24,14.21416
ID_-1.207_30.693_2021_25,14.836281
ID_-1.207_30.693_2021_26,14.8762245
ID_-1.211_30.389_2021_00,96.4885
ID_-1.211_30.389_2021_01,122.31349
ID_-1.211_30.389_2021_02,124.488625
ID_-1.211_30.389_2021_03,124.2855
ID_-1.211_30.389_2021_04,127.88451
ID_-1.211_30.389_2021_05,135.36574
ID_-1.211_30.389_2021_06,131.48555
ID_-1.211_30.389_2021_07,132.49983
ID_-1.211_30.389_2021_08,133.5507
ID_-1.211_30.389_2021_09,117.22315
ID_-1.211_30.389_2021_10,137.62987
ID_-1.211_30.389_2021_11,138.13644
ID_-1.211_30.389_2021_12,136.97218
ID_-1.211_30.389_2021_13,136.30461
ID_-1.211_30.389_2021_14,289.93008
ID_-1.211_30.389_2021_15,283.64136
ID_-1.211_30.389_2021_16,268.3764
ID_-1.211_30.389_2021_17,125.99568
ID_-1.211_30.389_2021_18,133.97585
ID_-1.211_30.389_2021_19,127.52706
ID_-1.211_30.389_2021_20,130.62741
ID_-1.211_30.389_2021_21,133.20741
ID_-1.211_30.389_2021_22,137.23112
ID_-1.211_30.389_2021_23,131.41808
ID_-1.211_30.389_2021_24,130.01338
ID_-1.211_30.389_2021_25,128.45174
ID_-1.211_30.389_2021_26,126.718834
ID_-1.214_30.786_2021_00,119.71411
ID_-1.214_30.786_2021_01,160.0625
ID_-1.214_30.786_2021_02,162.87619
ID_-1.214_30.786_2021_03,162.2898
ID_-1.214_30.786_2021_04,167.72972
ID_-1.214_30.786_2021_05,176.826
ID_-1.214_30.786_2021_06,168.76562
ID_-1.214_30.786_2021_07,172.47087
ID_-1.214_30.786_2021_08,174.59256
ID_-1.214_30.786_2021_09,148.26724
ID_-1.214_30.786_2021_10,176.6891
ID_-1.214_30.786_2021_11,178.59866
ID_-1.214_30.786_2021_12,178.49309
ID_-1.214_30.786_2021_13,178.8906
ID_-1.214_30.786_2021_14,180.53322
ID_-1.214_30.786_2021_15,174.75793
ID_-1.214_30.786_2021_16,171.75017
ID_-1.214_30.786_2021_17,156.59451
ID_-1.214_30.786_2021_18,167.65414
ID_-1.214_30.786_2021_19,159.0548
ID_-1.214_30.786_2021_20,163.71793
ID_-1.214_30.786_2021_21,167.98523
ID_-1.214_30.786_2021_22,172.67308
ID_-1.214_30.786_2021_23,162.6053
ID_-1.214_30.786_2021_24,159.55399
ID_-1.214_30.786_2021_25,157.5464
ID_-1.214_30.786_2021_26,155.42404
ID_-1.223_29.377_2021_00,0.05519624
ID_-1.223_29.377_2021_01,0.062870674
ID_-1.223_29.377_2021_02,0.06376098
ID_-1.223_29.377_2021_03,0.06495416
ID_-1.223_29.377_2021_04,0.065821245
ID_-1.223_29.377_2021_05,0.0658155
ID_-1.223_29.377_2021_06,0.066332124
ID_-1.223_29.377_2021_07,0.064935505
ID_-1.223_29.377_2021_08,0.06669042
ID_-1.223_29.377_2021_09,0.063282765
ID_-1.223_29.377_2021_10,0.06823615
ID_-1.223_29.377_2021_11,0.06734015
ID_-1.223_29.377_2021_12,0.06653525
ID_-1.223_29.377_2021_13,0.066846274
ID_-1.223_29.377_2021_14,0.069503285
ID_-1.223_29.377_2021_15,0.07162993
ID_-1.223_29.377_2021_16,0.07083192
ID_-1.223_29.377_2021_17,0.064009674
ID_-1.223_29.377_2021_18,0.068603076
ID_-1.223_29.377_2021_19,0.06780376
ID_-1.223_29.377_2021_20,0.06960437
ID_-1.223_29.377_2021_21,0.06992934
ID_-1.223_29.377_2021_22,0.07506787
ID_-1.223_29.377_2021_23,0.07599233
ID_-1.223_29.377_2021_24,0.077098675
ID_-1.223_29.377_2021_25,0.07580815
ID_-1.223_29.377_2021_26,0.074957065
ID_-1.223_29.877_2021_00,103.15398
ID_-1.223_29.877_2021_01,127.32015
ID_-1.223_29.877_2021_02,129.79352
ID_-1.223_29.877_2021_03,128.988
ID_-1.223_29.877_2021_04,132.69002
ID_-1.223_29.877_2021_05,139.66249
ID_-1.223_29.877_2021_06,137.00793
ID_-1.223_29.877_2021_07,136.9829
ID_-1.223_29.877_2021_08,136.33492
ID_-1.223_29.877_2021_09,121.31842
ID_-1.223_29.877_2021_10,143.8607
ID_-1.223_29.877_2021_11,143.85765
ID_-1.223_29.877_2021_12,141.31216
ID_-1.223_29.877_2021_13,138.81744
ID_-1.223_29.877_2021_14,154.44994
ID_-1.223_29.877_2021_15,151.79324
ID_-1.223_29.877_2021_16,147.60522
ID_-1.223_29.877_2021_17,138.36368
ID_-1.223_29.877_2021_18,145.60237
ID_-1.223_29.877_2021_19,137.60301
ID_-1.223_29.877_2021_20,139.99823
ID_-1.223_29.877_2021_21,142.29825
ID_-1.223_29.877_2021_22,141.82613
ID_-1.223_29.877_2021_23,136.39575
ID_-1.223_29.877_2021_24,135.22787
ID_-1.223_29.877_2021_25,133.90627
ID_-1.223_29.877_2021_26,131.98866
ID_-1.225_30.975_2021_00,147.96875
ID_-1.225_30.975_2021_01,194.65201
ID_-1.225_30.975_2021_02,197.79886
ID_-1.225_30.975_2021_03,197.04977
ID_-1.225_30.975_2021_04,203.37383
ID_-1.225_30.975_2021_05,213.78474
ID_-1.225_30.975_2021_06,204.88835
ID_-1.225_30.975_2021_07,208.27492
ID_-1.225_30.975_2021_08,210.82527
ID_-1.225_30.975_2021_09,181.21962
ID_-1.225_30.975_2021_10,214.3357
ID_-1.225_30.975_2021_11,216.46056
ID_-1.225_30.975_2021_12,216.13582
ID_-1.225_30.975_2021_13,216.26492
ID_-1.225_30.975_2021_14,220.1765
ID_-1.225_30.975_2021_15,213.7812
ID_-1.225_30.975_2021_16,210.012
ID_-1.225_30.975_2021_17,192.87599
ID_-1.225_30.975_2021_18,205.34593
ID_-1.225_30.975_2021_19,195.31847
ID_-1.225_30.975_2021_20,200.8187
ID_-1.225_30.975_2021_21,205.80067
ID_-1.225_30.975_2021_22,211.47566
ID_-1.225_30.975_2021_23,200.2636
ID_-1.225_30.975_2021_24,197.24695
ID_-1.225_30.975_2021_25,195.17148
ID_-1.225_30.975_2021_26,192.65857
ID_-1.226_30.274_2021_00,61.786285
ID_-1.226_30.274_2021_01,75.5079
ID_-1.226_30.274_2021_02,76.987915
ID_-1.226_30.274_2021_03,76.54193
ID_-1.226_30.274_2021_04,78.67134
ID_-1.226_30.274_2021_05,83.40488
ID_-1.226_30.274_2021_06,82.09914
ID_-1.226_30.274_2021_07,81.87537
ID_-1.226_30.274_2021_08,81.41803
ID_-1.226_30.274_2021_09,72.89288
ID_-1.226_30.274_2021_10,86.417496
ID_-1.226_30.274_2021_11,86.29929
ID_-1.226_30.274_2021_12,84.64498
ID_-1.226_30.274_2021_13,83.04193
ID_-1.226_30.274_2021_14,150.61023
ID_-1.226_30.274_2021_15,147.80374
ID_-1.226_30.274_2021_16,140.37358
ID_-1.226_30.274_2021_17,83.41943
ID_-1.226_30.274_2021_18,87.71505
ID_-1.226_30.274_2021_19,82.916794
ID_-1.226_30.274_2021_20,84.29439
ID_-1.226_30.274_2021_21,85.59788
ID_-1.226_30.274_2021_22,85.80037
ID_-1.226_30.274_2021_23,82.68664
