ID_LAT_LON_YEAR_WEEK,Location,WeekCount,date,emission,CommonTrend,Trend,emission_02
ID_-1.412_31.188_2021_22,-1.41231.188,128,2021-06-04,118.324356,44.557711075907655,105.63447903342666,12.689876966573337
ID_-1.412_31.188_2021_23,-1.41231.188,129,2021-06-11,118.644295,44.620872524049275,105.64391180284804,13.000383197151962
ID_-1.412_31.188_2021_24,-1.41231.188,130,2021-06-18,119.90118,44.68579303438809,105.65424554562196,14.246934454378035
ID_-1.412_31.188_2021_25,-1.41231.188,131,2021-06-25,118.22227,44.7524726069241,105.66548026174847,12.556789738251524
ID_-1.412_31.188_2021_26,-1.41231.188,132,2021-07-02,116.788315,44.82091124165731,105.67761595122752,11.110699048772474
ID_-1.412_31.188_2021_27,-1.41231.188,133,2021-07-09,114.25731,44.89110893858771,105.69065261405916,8.566657385940843
ID_-1.412_31.188_2021_28,-1.41231.188,134,2021-07-16,110.847435,44.963065697715315,105.70459025024337,5.142844749756634
ID_-1.412_31.188_2021_29,-1.41231.188,135,2021-07-23,112.01032,45.036781519040105,105.71942885978015,6.290891140219841
ID_-1.412_31.188_2021_30,-1.41231.188,136,2021-07-30,110.00204,45.112256402562096,105.73516844266949,4.266871557330504
ID_-1.412_31.188_2021_31,-1.41231.188,137,2021-08-06,123.20496,45.18949034828128,105.7518089989114,17.4531510010886
ID_-1.412_31.188_2021_32,-1.41231.188,138,2021-08-13,119.519005,45.26848335619766,105.76935052850587,13.74965447149414
ID_-1.412_31.188_2021_33,-1.41231.188,139,2021-08-20,119.43566,45.34923542631123,105.7877930314529,13.647866968547092
ID_-1.412_31.188_2021_34,-1.41231.188,140,2021-08-27,118.09936,45.431746558622,105.80713650775253,12.292223492247473
ID_-1.412_31.188_2021_35,-1.41231.188,141,2021-09-03,119.529045,45.51601675312997,105.8273809574047,13.701664042595297
ID_-1.412_31.188_2021_36,-1.41231.188,142,2021-09-10,124.09106,45.602046009835135,105.84852638040945,18.242533619590546
ID_-1.412_31.188_2021_37,-1.41231.188,143,2021-09-17,126.24592,45.68983432873748,105.87057277676676,20.375347223233234
ID_-1.412_31.188_2021_38,-1.41231.188,144,2021-09-24,124.472115,45.77938170983704,105.89352014647665,18.578594853523356
ID_-1.412_31.188_2021_39,-1.41231.188,145,2021-10-01,118.153625,45.870688153133784,105.91736848953909,12.236256510460919
ID_-1.412_31.188_2021_40,-1.41231.188,146,2021-10-08,115.32349,45.963753658627724,105.94211780595411,9.381372194045895
ID_-1.412_31.188_2021_41,-1.41231.188,147,2021-10-15,118.03386,46.058578226318865,105.9677680957217,12.06609190427831
ID_-1.412_31.188_2021_42,-1.41231.188,148,2021-10-22,119.88953,46.155161856207194,105.99431935884185,13.895210641158144
ID_-1.412_31.188_2021_43,-1.41231.188,149,2021-10-29,120.95213,46.253504548292725,106.02177159531456,14.930358404685435
ID_-1.412_31.188_2021_44,-1.41231.188,150,2021-11-05,116.91035,46.35360630257544,106.05012480513986,10.860225194860135
ID_-1.412_31.188_2021_45,-1.41231.188,151,2021-11-12,119.39789,46.45546711905536,106.07937898831771,13.31851101168229
ID_-1.412_31.188_2021_46,-1.41231.188,152,2021-11-19,119.16907,46.55908699773248,106.10953414484814,13.059535855151864
ID_-1.412_31.188_2021_47,-1.41231.188,153,2021-11-26,123.7302,46.66446593860678,106.14059027473114,17.589609725268858
ID_-1.412_31.188_2021_48,-1.41231.188,154,2021-12-03,117.52209,46.771603941678286,106.1725473779667,11.349542622033312
ID_-1.412_31.188_2021_49,-1.41231.188,155,2021-12-10,116.62687,46.880501006946986,106.2054054545548,10.42146454544519
ID_-1.412_31.188_2021_50,-1.41231.188,156,2021-12-17,114.62446,46.99115713441288,106.2391645044955,8.385295495504494
ID_-1.412_31.188_2021_51,-1.41231.188,157,2021-12-24,113.15803,47.10357232407597,106.27382452778878,6.884205472211221
ID_-1.412_31.188_2021_52,-1.41231.188,158,2021-12-31,107.38422,47.21774657593625,106.3093855244346,1.074834475565396
ID_-1.413_30.287_2021_16,-1.41330.287,122,2021-04-23,270.6767,44.215682693199014,149.98446797784823,120.69223202215176
ID_-1.413_30.287_2021_17,-1.41330.287,123,2021-04-30,122.74939,44.268289768157466,150.4114463572832,-27.662056357283205
ID_-1.413_30.287_2021_18,-1.41330.287,124,2021-05-07,130.45592,44.32265590531311,150.84577351140706,-20.38985351140707
ID_-1.413_30.287_2021_19,-1.41330.287,125,2021-05-14,123.918816,44.378781104665954,151.28744944021975,-27.36863344021974
ID_-1.413_30.287_2021_20,-1.41330.287,126,2021-05-21,126.87963,44.43666536621599,151.73647414372127,-24.85684414372126
ID_-1.413_30.287_2021_21,-1.41330.287,127,2021-05-28,129.44807,44.49630868996322,152.19284762191165,-22.744777621911652
ID_-1.413_30.287_2021_22,-1.41330.287,128,2021-06-04,132.9838,44.557711075907655,152.65656987479088,-19.672769874790873
ID_-1.413_30.287_2021_23,-1.41330.287,129,2021-06-11,127.03148,44.620872524049275,153.12764090235893,-26.096160902358932
ID_-1.413_30.287_2021_24,-1.41330.287,130,2021-06-18,125.515785,44.68579303438809,153.60606070461586,-28.090275704615863
ID_-1.413_30.287_2021_25,-1.41330.287,131,2021-06-25,124.031906,44.7524726069241,154.0918292815616,-30.05992328156158
ID_-1.413_30.287_2021_26,-1.41330.287,132,2021-07-02,122.33487,44.82091124165731,154.58494663319618,-32.25007663319619
ID_-1.413_30.287_2021_27,-1.41330.287,133,2021-07-09,117.72674,44.89110893858771,155.08541275951964,-37.358672759519635
ID_-1.413_30.287_2021_28,-1.41330.287,134,2021-07-16,116.631775,44.963065697715315,155.59322766053194,-38.96145266053193
ID_-1.413_30.287_2021_29,-1.41330.287,135,2021-07-23,112.672714,45.036781519040105,156.10839133623307,-43.43567733623307
ID_-1.413_30.287_2021_30,-1.41330.287,136,2021-07-30,116.14466,45.112256402562096,156.63090378662304,-40.486243786623035
ID_-1.413_30.287_2021_31,-1.41330.287,137,2021-08-06,123.02885,45.18949034828128,157.16076501170187,-34.131915011701864
ID_-1.413_30.287_2021_32,-1.41330.287,138,2021-08-13,120.680534,45.26848335619766,157.69797501146954,-37.01744101146954
ID_-1.413_30.287_2021_33,-1.41330.287,139,2021-08-20,120.585815,45.34923542631123,158.24253378592604,-37.656718785926046
ID_-1.413_30.287_2021_34,-1.41330.287,140,2021-08-27,123.05227,45.431746558622,158.79444133507138,-35.74217133507139
ID_-1.413_30.287_2021_35,-1.41330.287,141,2021-09-03,123.09171,45.51601675312997,159.35369765890562,-36.26198765890561
ID_-1.413_30.287_2021_36,-1.41330.287,142,2021-09-10,130.78424,45.602046009835135,159.92030275742866,-29.136062757428647
ID_-1.413_30.287_2021_37,-1.41330.287,143,2021-09-17,134.76857,45.68983432873748,160.49425663064054,-25.725686630640524
ID_-1.413_30.287_2021_38,-1.41330.287,144,2021-09-24,136.99687,45.77938170983704,161.07555927854128,-24.078689278541276
ID_-1.413_30.287_2021_39,-1.41330.287,145,2021-10-01,223.28775,45.870688153133784,161.66421070113086,61.62353929886913
ID_-1.413_30.287_2021_40,-1.41330.287,146,2021-10-08,231.35315,45.963753658627724,162.26021089840927,69.09293910159073
ID_-1.413_30.287_2021_41,-1.41330.287,147,2021-10-15,245.62111,46.058578226318865,162.86355987037655,82.75755012962344
ID_-1.413_30.287_2021_42,-1.41330.287,148,2021-10-22,258.355,46.155161856207194,163.47425761703266,94.88074238296736
ID_-1.413_30.287_2021_43,-1.41330.287,149,2021-10-29,261.8085,46.253504548292725,164.0923041383776,97.71619586162237
ID_-1.413_30.287_2021_44,-1.41330.287,150,2021-11-05,137.94893,46.35360630257544,164.71769943441143,-26.76876943441144
ID_-1.413_30.287_2021_45,-1.41330.287,151,2021-11-12,138.81194,46.45546711905536,165.35044350513405,-26.53850350513406
ID_-1.413_30.287_2021_46,-1.41330.287,152,2021-11-19,138.84718,46.55908699773248,165.99053635054554,-27.14335635054553
ID_-1.413_30.287_2021_47,-1.41330.287,153,2021-11-26,140.54182,46.66446593860678,166.6379779706459,-26.09615797064589
ID_-1.413_30.287_2021_48,-1.41330.287,154,2021-12-03,139.21585,46.771603941678286,167.29276836543508,-28.07691836543509
ID_-1.413_30.287_2021_49,-1.41330.287,155,2021-12-10,137.96898,46.880501006946986,167.9549075349131,-29.985927534913117
ID_-1.413_30.287_2021_50,-1.41330.287,156,2021-12-17,137.53535,46.99115713441288,168.62439547907996,-31.08904547907997
ID_-1.413_30.287_2021_51,-1.41330.287,157,2021-12-24,131.2921,47.10357232407597,169.3012321979357,-38.009132197935685
ID_-1.413_30.287_2021_52,-1.41330.287,158,2021-12-31,127.63546,47.21774657593625,169.98541769148025,-42.349957691480256
ID_-1.416_31.284_2021_16,-1.41631.284,122,2021-04-23,91.06457,44.215682693199014,91.22615921961714,-0.16158921961714157
ID_-1.416_31.284_2021_17,-1.41631.284,123,2021-04-30,82.69889,44.268289768157466,91.64972823521421,-8.950838235214206
ID_-1.416_31.284_2021_18,-1.41631.284,124,2021-05-07,88.6383,44.32265590531311,92.08170532042287,-3.443405320422869
ID_-1.416_31.284_2021_19,-1.41631.284,125,2021-05-14,83.885185,44.378781104665954,92.52209047524316,-8.636905475243154
ID_-1.416_31.284_2021_20,-1.41631.284,126,2021-05-21,86.43006,44.43666536621599,92.97088369967506,-6.540823699675059
ID_-1.416_31.284_2021_21,-1.41631.284,127,2021-05-28,88.86656,44.49630868996322,93.42808499371856,-4.56152499371855
ID_-1.416_31.284_2021_22,-1.41631.284,128,2021-06-04,91.06875,44.557711075907655,93.89369435737368,-2.824944357373681
ID_-1.416_31.284_2021_23,-1.41631.284,129,2021-06-11,85.17584,44.620872524049275,94.3677117906404,-9.191871790640405
ID_-1.416_31.284_2021_24,-1.41631.284,130,2021-06-18,83.298164,44.68579303438809,94.85013729351874,-11.551973293518742
ID_-1.416_31.284_2021_25,-1.41631.284,131,2021-06-25,82.26342,44.7524726069241,95.34097086600869,-13.077550866008693
ID_-1.416_31.284_2021_26,-1.41631.284,132,2021-07-02,81.14551,44.82091124165731,95.84021250811026,-14.694702508110254
ID_-1.416_31.284_2021_27,-1.41631.284,133,2021-07-09,77.34638,44.89110893858771,96.34786221982343,-19.00148221982343
ID_-1.416_31.284_2021_28,-1.41631.284,134,2021-07-16,77.37279,44.963065697715315,96.86392000114822,-19.49113000114822
ID_-1.416_31.284_2021_29,-1.41631.284,135,2021-07-23,73.127235,45.036781519040105,97.38838585208461,-24.26115085208461
ID_-1.416_31.284_2021_30,-1.41631.284,136,2021-07-30,77.178696,45.112256402562096,97.92125977263261,-20.742563772632607
ID_-1.416_31.284_2021_31,-1.41631.284,137,2021-08-06,80.65911,45.18949034828128,98.46254176279223,-17.80343176279223
ID_-1.416_31.284_2021_32,-1.41631.284,138,2021-08-13,79.58266,45.26848335619766,99.01223182256346,-19.42957182256346
ID_-1.416_31.284_2021_33,-1.41631.284,139,2021-08-20,79.397026,45.34923542631123,99.5703299519463,-20.17330395194631
ID_-1.416_31.284_2021_34,-1.41631.284,140,2021-08-27,82.037964,45.431746558622,100.13683615094077,-18.098872150940764
ID_-1.416_31.284_2021_35,-1.41631.284,141,2021-09-03,81.52265,45.51601675312997,100.71175041954683,-19.189100419546833
ID_-1.416_31.284_2021_36,-1.41631.284,142,2021-09-10,87.830605,45.602046009835135,101.2950727577645,-13.464467757764496
ID_-1.416_31.284_2021_37,-1.41631.284,143,2021-09-17,90.94041,45.68983432873748,101.88680316559379,-10.94639316559379
ID_-1.416_31.284_2021_38,-1.41631.284,144,2021-09-24,93.01746,45.77938170983704,102.48694164303468,-9.469481643034683
ID_-1.416_31.284_2021_39,-1.41631.284,145,2021-10-01,91.20791,45.870688153133784,103.0954881900872,-11.887578190087197
ID_-1.416_31.284_2021_40,-1.41631.284,146,2021-10-08,93.44112,45.963753658627724,103.71244280675133,-10.271322806751328
ID_-1.416_31.284_2021_41,-1.41631.284,147,2021-10-15,91.74706,46.058578226318865,104.33780549302706,-12.590745493027057
ID_-1.416_31.284_2021_42,-1.41631.284,148,2021-10-22,92.13558,46.155161856207194,104.9715762489144,-12.835996248914398
ID_-1.416_31.284_2021_43,-1.41631.284,149,2021-10-29,95.05809,46.253504548292725,105.61375507441336,-10.555665074413355
ID_-1.416_31.284_2021_44,-1.41631.284,150,2021-11-05,97.382996,46.35360630257544,106.26434196952393,-8.88134596952392
ID_-1.416_31.284_2021_45,-1.41631.284,151,2021-11-12,96.90729,46.45546711905536,106.92333693424611,-10.016046934246106
ID_-1.416_31.284_2021_46,-1.41631.284,152,2021-11-19,96.96834,46.55908699773248,107.5907399685799,-10.622399968579899
ID_-1.416_31.284_2021_47,-1.41631.284,153,2021-11-26,96.286316,46.66446593860678,108.2665510725253,-11.980235072525304
ID_-1.416_31.284_2021_48,-1.41631.284,154,2021-12-03,101.049095,46.771603941678286,108.95077024608231,-7.90167524608232
ID_-1.416_31.284_2021_49,-1.41631.284,155,2021-12-10,99.91862,46.880501006946986,109.64339748925093,-9.724777489250926
ID_-1.416_31.284_2021_50,-1.41631.284,156,2021-12-17,99.99483,46.99115713441288,110.34443280203116,-10.349602802031171
ID_-1.416_31.284_2021_51,-1.41631.284,157,2021-12-24,93.49799,47.10357232407597,111.05387618442302,-17.555886184423017
ID_-1.416_31.284_2021_52,-1.41631.284,158,2021-12-31,91.90765,47.21774657593625,111.77172763642648,-19.864077636426472
ID_-1.427_30.073_2021_16,-1.42730.073,122,2021-04-23,123.92763,44.215682693199014,69.27344700772235,54.65418299227764
ID_-1.427_30.073_2021_17,-1.42730.073,123,2021-04-30,60.30383,44.268289768157466,69.41348104151048,-9.109651041510482
ID_-1.427_30.073_2021_18,-1.42730.073,124,2021-05-07,63.448635,44.32265590531311,69.55583829179128,-6.107203291791272
ID_-1.427_30.073_2021_19,-1.42730.073,125,2021-05-14,60.117367,44.378781104665954,69.70051875856474,-9.583151758564739
ID_-1.427_30.073_2021_20,-1.42730.073,126,2021-05-21,61.124165,44.43666536621599,69.84752244183086,-8.723357441830863
ID_-1.427_30.073_2021_21,-1.42730.073,127,2021-05-28,62.006958,44.49630868996322,69.99684934158964,-7.98989134158964
ID_-1.427_30.073_2021_22,-1.42730.073,128,2021-06-04,62.26311,44.557711075907655,70.14849945784108,-7.885389457841086
ID_-1.427_30.073_2021_23,-1.42730.073,129,2021-06-11,60.236084,44.620872524049275,70.30247279058518,-10.066388790585187
ID_-1.427_30.073_2021_24,-1.42730.073,130,2021-06-18,59.880333,44.68579303438809,70.45876933982196,-10.578436339821955
ID_-1.427_30.073_2021_25,-1.42730.073,131,2021-06-25,59.26539,44.7524726069241,70.61738910555138,-11.351999105551386
ID_-1.427_30.073_2021_26,-1.42730.073,132,2021-07-02,58.42169,44.82091124165731,70.77833208777346,-12.356642087773466
ID_-1.427_30.073_2021_27,-1.42730.073,133,2021-07-09,56.392162,44.89110893858771,70.94159828648822,-14.549436286488216
ID_-1.427_30.073_2021_28,-1.42730.073,134,2021-07-16,55.554775,44.963065697715315,71.10718770169564,-15.552412701695637
ID_-1.427_30.073_2021_29,-1.42730.073,135,2021-07-23,54.393795,45.036781519040105,71.27510033339571,-16.881305333395716
ID_-1.427_30.073_2021_30,-1.42730.073,136,2021-07-30,55.268,45.112256402562096,71.44533618158844,-16.177336181588444
ID_-1.427_30.073_2021_31,-1.42730.073,137,2021-08-06,59.90174,45.18949034828128,71.61789524627385,-11.71615524627385
ID_-1.427_30.073_2021_32,-1.42730.073,138,2021-08-13,58.539288,45.26848335619766,71.7927775274519,-13.253489527451904
ID_-1.427_30.073_2021_33,-1.42730.073,139,2021-08-20,58.600597,45.34923542631123,71.96998302512263,-13.36938602512263
ID_-1.427_30.073_2021_34,-1.42730.073,140,2021-08-27,59.425175,45.431746558622,72.14951173928601,-12.72433673928601
ID_-1.427_30.073_2021_35,-1.42730.073,141,2021-09-03,59.725204,45.51601675312997,72.33136366994205,-12.606159669942052
ID_-1.427_30.073_2021_36,-1.42730.073,142,2021-09-10,63.337555,45.602046009835135,72.51553881709077,-9.17798381709077
ID_-1.427_30.073_2021_37,-1.42730.073,143,2021-09-17,65.11018,45.68983432873748,72.70203718073213,-7.591857180732134
ID_-1.427_30.073_2021_38,-1.42730.073,144,2021-09-24,66.22277,45.77938170983704,72.89085876086617,-6.668088760866169
ID_-1.427_30.073_2021_39,-1.42730.073,145,2021-10-01,102.09184,45.870688153133784,73.08200355749285,29.00983644250715
ID_-1.427_30.073_2021_40,-1.42730.073,146,2021-10-08,105.345955,45.963753658627724,73.27547157061221,32.07048342938779
ID_-1.427_30.073_2021_41,-1.42730.073,147,2021-10-15,112.62612,46.058578226318865,73.47126280022422,39.154857199775776
ID_-1.427_30.073_2021_42,-1.42730.073,148,2021-10-22,118.78033,46.155161856207194,73.6693772463289,45.1109527536711
ID_-1.427_30.073_2021_43,-1.42730.073,149,2021-10-29,120.06124,46.253504548292725,73.86981490892624,46.191425091073754
ID_-1.427_30.073_2021_44,-1.42730.073,150,2021-11-05,64.06309,46.35360630257544,74.07257578801624,-10.009485788016235
ID_-1.427_30.073_2021_45,-1.42730.073,151,2021-11-12,65.129745,46.45546711905536,74.2776598835989,-9.1479148835989
ID_-1.427_30.073_2021_46,-1.42730.073,152,2021-11-19,65.15847,46.55908699773248,74.48506719567423,-9.326597195674239
ID_-1.427_30.073_2021_47,-1.42730.073,153,2021-11-26,67.07909,46.66446593860678,74.69479772424222,-7.6157077242422275
ID_-1.427_30.073_2021_48,-1.42730.073,154,2021-12-03,63.04563,46.771603941678286,74.90685146930286,-11.861221469302862
ID_-1.427_30.073_2021_49,-1.42730.073,155,2021-12-10,62.652996,46.880501006946986,75.12122843085618,-12.468232430856176
ID_-1.427_30.073_2021_50,-1.42730.073,156,2021-12-17,62.41385,46.99115713441288,75.33792860890215,-12.92407860890215
ID_-1.427_30.073_2021_51,-1.42730.073,157,2021-12-24,60.647087,47.10357232407597,75.55695200344078,-14.909865003440785
ID_-1.427_30.073_2021_52,-1.42730.073,158,2021-12-31,58.534985,47.21774657593625,75.77829861447208,-17.24331361447208
ID_-1.429_30.171_2021_16,-1.42930.171,122,2021-04-23,178.08955,44.215682693199014,118.34092659189132,59.748623408108685
ID_-1.429_30.171_2021_17,-1.42930.171,123,2021-04-30,101.26727,44.268289768157466,118.7416238679875,-17.474353867987503
ID_-1.429_30.171_2021_18,-1.42930.171,124,2021-05-07,108.02953,44.32265590531311,119.14985041217753,-11.120320412177534
ID_-1.429_30.171_2021_19,-1.42930.171,125,2021-05-14,102.36409,44.378781104665954,119.56560622446142,-17.201516224461415
ID_-1.429_30.171_2021_20,-1.42930.171,126,2021-05-21,105.10926,44.43666536621599,119.98889130483916,-14.879631304839151
ID_-1.429_30.171_2021_21,-1.42930.171,127,2021-05-28,107.655525,44.49630868996322,120.41970565331076,-12.76418065331076
ID_-1.429_30.171_2021_22,-1.42930.171,128,2021-06-04,111.38794,44.557711075907655,120.85804926987622,-9.470109269876218
ID_-1.429_30.171_2021_23,-1.42930.171,129,2021-06-11,105.24144,44.620872524049275,121.30392215453551,-16.062482154535516
ID_-1.429_30.171_2021_24,-1.42930.171,130,2021-06-18,103.435844,44.68579303438809,121.75732430728868,-18.32148030728868
ID_-1.429_30.171_2021_25,-1.42930.171,131,2021-06-25,102.19456,44.7524726069241,122.2182557281357,-20.023695728135706
ID_-1.429_30.171_2021_26,-1.42930.171,132,2021-07-02,100.79564,44.82091124165731,122.68671641707658,-21.891076417076576
ID_-1.429_30.171_2021_27,-1.42930.171,133,2021-07-09,96.963356,44.89110893858771,123.1627063741113,-26.19935037411129
ID_-1.429_30.171_2021_28,-1.42930.171,134,2021-07-16,96.54351,44.963065697715315,123.64622559923988,-27.102715599239886
ID_-1.429_30.171_2021_29,-1.42930.171,135,2021-07-23,92.22851,45.036781519040105,124.13727409246233,-31.908764092462334
ID_-1.429_30.171_2021_30,-1.42930.171,136,2021-07-30,96.223595,45.112256402562096,124.63585185377862,-28.412256853778615
ID_-1.429_30.171_2021_31,-1.42930.171,137,2021-08-06,100.76124,45.18949034828128,125.14195888318878,-24.380718883188777
ID_-1.429_30.171_2021_32,-1.42930.171,138,2021-08-13,99.13171,45.26848335619766,125.65559518069279,-26.523885180692787
ID_-1.429_30.171_2021_33,-1.42930.171,139,2021-08-20,98.98592,45.34923542631123,126.17676074629065,-27.19084074629066
ID_-1.429_30.171_2021_34,-1.42930.171,140,2021-08-27,101.67779,45.431746558622,126.70545557998237,-25.02766557998237
ID_-1.429_30.171_2021_35,-1.42930.171,141,2021-09-03,101.37199,45.51601675312997,127.24167968176793,-25.869689681767937
ID_-1.429_30.171_2021_36,-1.42930.171,142,2021-09-10,107.818115,45.602046009835135,127.78543305164737,-19.967318051647368
ID_-1.429_30.171_2021_37,-1.42930.171,143,2021-09-17,111.38795,45.68983432873748,128.33671568962066,-16.948765689620657
ID_-1.429_30.171_2021_38,-1.42930.171,144,2021-09-24,113.66167,45.77938170983704,128.89552759568778,-15.23385759568778
ID_-1.429_30.171_2021_39,-1.42930.171,145,2021-10-01,155.47426,45.870688153133784,129.4618687698488,26.012391230151195
ID_-1.429_30.171_2021_40,-1.42930.171,146,2021-10-08,160.76526,45.963753658627724,130.03573921210364,30.729520787896377
ID_-1.429_30.171_2021_41,-1.42930.171,147,2021-10-15,166.83821,46.058578226318865,130.61713892245234,36.22107107754766
ID_-1.429_30.171_2021_42,-1.42930.171,148,2021-10-22,173.29579,46.155161856207194,131.2060679008949,42.0897220991051
ID_-1.429_30.171_2021_43,-1.42930.171,149,2021-10-29,176.53604,46.253504548292725,131.80252614743134,44.73351385256868
ID_-1.429_30.171_2021_44,-1.42930.171,150,2021-11-05,116.02484,46.35360630257544,132.4065136620616,-16.3816736620616
ID_-1.429_30.171_2021_45,-1.42930.171,151,2021-11-12,116.11593,46.45546711905536,133.01803044478572,-16.902100444785717
ID_-1.429_30.171_2021_46,-1.42930.171,152,2021-11-19,116.17322,46.55908699773248,133.6370764956037,-17.463856495603707
ID_-1.429_30.171_2021_47,-1.42930.171,153,2021-11-26,116.49599,46.66446593860678,134.26365181451555,-17.76766181451555
ID_-1.429_30.171_2021_48,-1.42930.171,154,2021-12-03,117.909805,46.771603941678286,134.89775640152124,-16.98795140152123
ID_-1.429_30.171_2021_49,-1.42930.171,155,2021-12-10,116.73048,46.880501006946986,135.5393902566208,-18.808910256620806
ID_-1.429_30.171_2021_50,-1.42930.171,156,2021-12-17,116.61854,46.99115713441288,136.1885533798142,-19.570013379814213
ID_-1.429_30.171_2021_51,-1.42930.171,157,2021-12-24,110.18475,47.10357232407597,136.84524577110147,-26.66049577110148
ID_-1.429_30.171_2021_52,-1.42930.171,158,2021-12-31,107.72727,47.21774657593625,137.50946743048257,-29.78219743048257
ID_-1.429_30.971_2021_16,-1.42930.971,122,2021-04-23,44.052002,44.215682693199014,40.521424175518106,3.5305778244818953
ID_-1.429_30.971_2021_17,-1.42930.971,123,2021-04-30,41.088856,44.268289768157466,40.50774483498655,0.5811111650134464
ID_-1.429_30.971_2021_18,-1.42930.971,124,2021-05-07,43.588276,44.32265590531311,40.49403709113432,3.094238908865684
ID_-1.429_30.971_2021_19,-1.42930.971,125,2021-05-14,42.57423,44.378781104665954,40.4803009439614,2.093929056038597
ID_-1.429_30.971_2021_20,-1.42930.971,126,2021-05-21,43.440525,44.43666536621599,40.46653639346781,2.9739886065321883
ID_-1.429_30.971_2021_21,-1.42930.971,127,2021-05-28,43.609337,44.49630868996322,40.452743439653545,3.156593560346451
ID_-1.429_30.971_2021_22,-1.42930.971,128,2021-06-04,45.807495,44.557711075907655,40.43892208251861,5.368572917481394
ID_-1.429_30.971_2021_23,-1.42930.971,129,2021-06-11,46.2275,44.620872524049275,40.42507232206299,5.802427677937011
ID_-1.429_30.971_2021_24,-1.42930.971,130,2021-06-18,46.839893,44.68579303438809,40.41119415828669,6.428698841713306
ID_-1.429_30.971_2021_25,-1.42930.971,131,2021-06-25,46.155647,44.7524726069241,40.39728759118972,5.7583594088102785
ID_-1.429_30.971_2021_26,-1.42930.971,132,2021-07-02,45.59528,44.82091124165731,40.38335262077207,5.21192737922793
ID_-1.429_30.971_2021_27,-1.42930.971,133,2021-07-09,44.6703,44.89110893858771,40.36938924703375,4.300910752966246
ID_-1.429_30.971_2021_28,-1.42930.971,134,2021-07-16,43.197285,44.963065697715315,40.35539746997475,2.8418875300252537
ID_-1.429_30.971_2021_29,-1.42930.971,135,2021-07-23,43.896057,45.036781519040105,40.341377289595066,3.5546797104049332
ID_-1.429_30.971_2021_30,-1.42930.971,136,2021-07-30,42.83558,45.112256402562096,40.32732870589472,2.5082512941052784
ID_-1.429_30.971_2021_31,-1.42930.971,137,2021-08-06,48.294834,45.18949034828128,40.313251718873694,7.9815822811263075
ID_-1.429_30.971_2021_32,-1.42930.971,138,2021-08-13,46.76899,45.26848335619766,40.29914632853198,6.46984367146802
ID_-1.429_30.971_2021_33,-1.42930.971,139,2021-08-20,46.73971,45.34923542631123,40.2850125348696,6.454697465130401
ID_-1.429_30.971_2021_34,-1.42930.971,140,2021-08-27,46.034756,45.431746558622,40.270850337886536,5.763905662113466
ID_-1.429_30.971_2021_35,-1.42930.971,141,2021-09-03,46.678417,45.51601675312997,40.2566597375828,6.421757262417202
ID_-1.429_30.971_2021_36,-1.42930.971,142,2021-09-10,48.271362,45.602046009835135,40.24244073395839,8.028921266041614
ID_-1.429_30.971_2021_37,-1.42930.971,143,2021-09-17,49.045296,45.68983432873748,40.228193327013294,8.817102672986707
ID_-1.429_30.971_2021_38,-1.42930.971,144,2021-09-24,48.1885,45.77938170983704,40.21391751674753,7.974582483252469
ID_-1.429_30.971_2021_39,-1.42930.971,145,2021-10-01,45.52427,45.870688153133784,40.19961330316109,5.324656696838915
ID_-1.429_30.971_2021_40,-1.42930.971,146,2021-10-08,44.23283,45.963753658627724,40.18528068625397,4.047549313746032
ID_-1.429_30.971_2021_41,-1.42930.971,147,2021-10-15,45.471455,46.058578226318865,40.17091966602617,5.300535333973826
ID_-1.429_30.971_2021_42,-1.42930.971,148,2021-10-22,46.23887,46.155161856207194,40.1565302424777,6.082339757522298
ID_-1.429_30.971_2021_43,-1.42930.971,149,2021-10-29,46.54884,46.253504548292725,40.142112415608544,6.406727584391454
ID_-1.429_30.971_2021_44,-1.42930.971,150,2021-11-05,44.746185,46.35360630257544,40.12766618541872,4.618518814581279
ID_-1.429_30.971_2021_45,-1.42930.971,151,2021-11-12,45.82978,46.45546711905536,40.113191551908216,5.716588448091784
ID_-1.429_30.971_2021_46,-1.42930.971,152,2021-11-19,45.72695,46.55908699773248,40.098688515077036,5.628261484922966
ID_-1.429_30.971_2021_47,-1.42930.971,153,2021-11-26,47.716484,46.66446593860678,40.08415707492518,7.632326925074821
ID_-1.429_30.971_2021_48,-1.42930.971,154,2021-12-03,44.840374,46.771603941678286,40.06959723145265,4.77077676854735
ID_-1.429_30.971_2021_49,-1.42930.971,155,2021-12-10,44.51412,46.880501006946986,40.055008984659445,4.459111015340554
ID_-1.429_30.971_2021_50,-1.42930.971,156,2021-12-17,43.63505,46.99115713441288,40.04039233454556,3.5946576654544415
ID_-1.429_30.971_2021_51,-1.42930.971,157,2021-12-24,43.326664,47.10357232407597,40.025747281110995,3.300916718889006
ID_-1.429_30.971_2021_52,-1.42930.971,158,2021-12-31,40.946247,47.21774657593625,40.011073824355755,0.9351731756442447
ID_-1.444_30.856_2021_16,-1.44430.856,122,2021-04-23,0.20945632,44.215682693199014,0.10400987078065299,0.10544644921934701
ID_-1.444_30.856_2021_17,-1.44430.856,123,2021-04-30,0.12711738,44.268289768157466,0.1037998403029928,0.0233175396970072
ID_-1.444_30.856_2021_18,-1.44430.856,124,2021-05-07,0.13690458,44.32265590531311,0.10358489436757663,0.033319685632423365
