ID_LAT_LON_YEAR_WEEK,Location_week_no_enc,week_no_enc,week_no,year,Ozone_O3_column_number_density,Location_enc,latitude,emission,pred_1_train,Max_x_groups_train
ID_-1.258_30.042_2021_27,152.26617,75.59777316005332,27.0,2021.0,0.1181791874647272,163.56690481481482,-1.258,149.44968,152.9749105755613,144.53703912
ID_-1.258_30.042_2021_28,150.702735,75.09555228410815,28.0,2021.0,0.1180294938919378,163.56690481481482,-1.258,147.33386,149.90448236185622,143.59474052
ID_-1.258_30.042_2021_29,148.724715,74.16280320718602,29.0,2021.0,0.1168820059704381,163.56690481481482,-1.258,144.19563,149.4531046807771,142.8325416
ID_-1.258_30.042_2021_30,149.61898000000002,74.62503885481237,30.0,2021.0,0.1169637803520556,163.56690481481482,-1.258,146.60039,151.65232674320328,142.25821524000003
ID_-1.258_30.042_2021_31,160.63143,78.12677043099477,31.0,2021.0,0.1189288432883959,163.56690481481482,-1.258,160.90384,161.08074165579563,149.45460664
ID_-1.258_30.042_2021_32,159.31605000000002,77.52143436297234,32.0,2021.0,0.1194810316168481,163.56690481481482,-1.258,157.2598,159.08091506988484,150.3989836
ID_-1.258_30.042_2021_33,158.75847499999998,77.28367400556317,33.0,2021.0,0.1192860285934008,163.56690481481482,-1.258,157.52682,158.1265648927612,149.11080116
ID_-1.258_30.042_2021_34,159.950885,77.7922607366516,34.0,2021.0,0.1149430744947012,163.56690481481482,-1.258,159.96037,157.9884396872077,149.0653848
ID_-1.258_30.042_2021_35,167.52568333333332,79.20056681238277,35.0,2021.0,0.1188357321762067,163.56690481481482,-1.258,160.80487,168.11366264525446,161.19049044
ID_-1.258_30.042_2021_36,168.78281333333334,79.36668999785084,36.0,2021.0,0.1195816440670149,163.56690481481482,-1.258,170.72983,160.80150623523957,157.88932780000002
ID_-1.258_30.042_2021_37,170.87192666666667,79.98549170693762,37.0,2021.0,0.119258466850449,163.56690481481482,-1.258,175.5975,165.43550086917406,159.53068232
ID_-1.258_30.042_2021_38,173.62721666666667,80.84332628770402,38.0,2021.0,0.1188394337617647,163.56690481481482,-1.258,179.2439,164.14733352391062,160.34786924
ID_-1.258_30.042_2021_39,168.69134333333332,86.38816527850892,39.0,2021.0,0.119941584111719,163.56690481481482,-1.258,168.31679,158.6835002038336,161.39587528
ID_-1.258_30.042_2021_40,165.96380333333337,103.58734888466331,40.0,2021.0,0.119273635525844,163.56690481481482,-1.258,170.09164,161.91695109929404,155.00969012000002
ID_-1.258_30.042_2021_41,169.00315333333333,106.89937804058094,41.0,2021.0,0.1192730844390207,163.56690481481482,-1.258,173.70877,162.09677226934662,155.80092084000003
ID_-1.258_30.042_2021_42,174.20794999999998,110.4023145634342,42.0,2021.0,0.1184682264348444,163.56690481481482,-1.258,177.82251,166.95988726552147,164.56812368
ID_-1.258_30.042_2021_43,180.56424,115.2115459006212,43.0,2021.0,0.117989136585333,163.56690481481482,-1.258,180.96725,177.01318912020466,176.13325576000005
ID_-1.258_30.042_2021_44,166.43770333333333,81.1444974591727,44.0,2021.0,0.1178230347093076,163.56690481481482,-1.258,170.80211,157.32854788656198,160.48231956
ID_-1.258_30.042_2021_45,169.49674333333334,81.83137259384681,45.0,2021.0,0.1182647477380687,163.56690481481482,-1.258,173.94943,158.44868154567212,164.51544704
ID_-1.258_30.042_2021_46,171.17959333333332,82.32228473393923,46.0,2021.0,0.1169474215504337,163.56690481481482,-1.258,174.09436,160.53650316813227,166.88617544000002
ID_-1.258_30.042_2021_47,176.29937333333336,83.48418830575707,47.0,2021.0,0.1156717968165764,163.56690481481482,-1.258,179.68306,163.6298416028957,169.45070392000002
ID_-1.258_30.042_2021_48,166.21048,81.28607858480946,48.0,2021.0,0.1133203237049822,163.56690481481482,-1.258,167.43245,156.43706449357438,155.58175172
ID_-1.258_30.042_2021_49,161.67278000000002,80.91357015444689,49.0,2021.0,0.1131491223049733,163.56690481481482,-1.258,166.53262,152.46817770055537,152.90552304000002
ID_-1.258_30.042_2021_50,164.06428,81.76430719003903,50.0,2021.0,0.1129242109997836,163.56690481481482,-1.258,166.24202,157.11114370605685,155.45948264
ID_-1.258_30.042_2021_51,154.89827333333332,76.65970039326861,51.0,2021.0,0.1105022223830798,163.56690481481482,-1.258,161.82544,145.90732869746904,142.74652732
ID_-1.258_30.042_2021_52,154.56229666666667,76.11347514401241,52.0,2021.0,0.1117728132744373,163.56690481481482,-1.258,156.34142,145.82415868439196,146.13105736
ID_-1.267_29.233_2021_00,19.05926533333333,72.08800313024554,0.0,2021.0,0.1136957705021257,22.338747896296297,-1.267,15.956914,19.758649767961845,19.675912408
ID_-1.267_29.233_2021_01,22.07499866666667,80.8857731675051,1.0,2021.0,0.1120910163343006,22.338747896296297,-1.267,20.834394,21.1911457223997,21.74625814
ID_-1.267_29.233_2021_02,22.826707666666668,83.06136411762462,2.0,2021.0,0.1127346183033923,22.338747896296297,-1.267,21.181906,22.084541623527933,22.33774728
ID_-1.267_29.233_2021_03,22.90978833333333,83.51770443228028,3.0,2021.0,0.111259144968339,22.338747896296297,-1.267,21.203287,22.078387012837613,22.272133548
ID_-1.267_29.233_2021_04,23.356544666666665,84.68930439261348,4.0,2021.0,0.1130546542874505,22.338747896296297,-1.267,21.841627,22.030738672387777,22.954476844
ID_-1.267_29.233_2021_05,23.31472733333333,85.61884000228967,5.0,2021.0,0.1159688394828734,22.338747896296297,-1.267,22.817625,21.89777935807234,22.227377044
ID_-1.267_29.233_2021_06,23.095782666666665,84.98452736903467,6.0,2021.0,0.1165845850426073,22.338747896296297,-1.267,21.93332,22.02631116399005,22.351854964
ID_-1.267_29.233_2021_07,22.978937666666667,84.30321034046915,7.0,2021.0,0.1173470296914769,22.338747896296297,-1.267,22.28824,21.94971099117292,21.907720616
ID_-1.267_29.233_2021_08,23.327419000000003,84.93675058164467,8.0,2021.0,0.1193179690961248,22.338747896296297,-1.267,22.669024,21.958255879172544,22.286201156
ID_-1.267_29.233_2021_09,22.19605333333333,80.40875279967149,9.0,2021.0,0.117934670371064,22.338747896296297,-1.267,19.574919,22.350040810863565,21.987412208
ID_-1.267_29.233_2021_10,22.749397,80.69696791766431,10.0,2021.0,0.1186907636873874,22.338747896296297,-1.267,22.845743,21.80580752922828,21.948117224
ID_-1.267_29.233_2021_11,23.201095,81.49028955057274,11.0,2021.0,0.1215715632434989,22.338747896296297,-1.267,23.018147,23.078617399393902,21.793928076
ID_-1.267_29.233_2021_12,23.3814115,81.56611833708078,12.0,2021.0,0.1212559185716081,22.338747896296297,-1.267,23.002834,23.08346503173589,22.144309748
ID_-1.267_29.233_2021_13,22.055534,77.5835042555345,13.0,2021.0,0.118947992815624,22.338747896296297,-1.267,23.118053,21.068081358047188,19.56548998
ID_-1.267_29.233_2021_14,23.635329,122.23192209050836,14.0,2021.0,0.1196575806908102,22.338747896296297,-1.267,23.160385,23.43331853817644,22.470774436
ID_-1.267_29.233_2021_15,22.834735,116.84524664410162,15.0,2021.0,0.1211679887180527,22.338747896296297,-1.267,22.652283,21.248024847612925,21.452018284
ID_-1.267_29.233_2021_16,22.9012575,112.94550310360472,16.0,2021.0,0.1200950152445135,22.338747896296297,-1.267,22.32012,21.709651648585893,21.88559214
ID_-1.267_29.233_2021_17,22.246162,81.3575846474316,17.0,2021.0,0.1187623431434845,22.338747896296297,-1.267,20.240854,22.455781291279138,22.602370040000004
ID_-1.267_29.233_2021_18,22.541356,82.27234569835896,18.0,2021.0,0.1178807485260723,22.338747896296297,-1.267,21.721893,21.513920549683096,21.772283308
ID_-1.267_29.233_2021_19,22.137519,80.51411342429648,19.0,2021.0,0.115263094106347,22.338747896296297,-1.267,20.790833,22.49612063536835,21.88727906
ID_-1.267_29.233_2021_20,22.26632,80.53484445668914,20.0,2021.0,0.1140498632832097,22.338747896296297,-1.267,21.419664,21.525611840248285,21.541293632
ID_-1.267_29.233_2021_21,21.4945805,77.93688206389336,21.0,2021.0,0.1165654984729281,22.338747896296297,-1.267,21.909239,21.072126965590616,19.646487304
ID_-1.267_29.233_2021_22,21.9813165,78.9882058460834,22.0,2021.0,0.1174799509123272,22.338747896296297,-1.267,22.824146,21.167556236181294,19.701069884
ID_-1.267_29.233_2021_23,21.441478,77.62959315160674,23.0,2021.0,0.1182058884459569,22.338747896296297,-1.267,21.777029,21.00441752921773,19.670723964
ID_-1.267_29.233_2021_24,21.37428,77.67167359449466,24.0,2021.0,0.1185748817194166,22.338747896296297,-1.267,21.503513,21.01647840625657,19.800383804
ID_-1.267_29.233_2021_25,21.2144095,77.25668500530041,25.0,2021.0,0.1190581183536187,22.338747896296297,-1.267,21.205917,21.2030516125016,19.779744664000003
ID_-1.267_29.233_2021_26,21.291941,77.30978998388008,26.0,2021.0,0.1184690560338943,22.338747896296297,-1.267,20.933413,21.235226740181663,20.178237108
ID_-1.267_29.233_2021_27,20.69046,75.59777316005332,27.0,2021.0,0.1184465635899129,22.338747896296297,-1.267,20.229328,21.308301084773827,19.713283744
ID_-1.267_29.233_2021_28,20.5825265,75.09555228410815,28.0,2021.0,0.1189270311602318,22.338747896296297,-1.267,20.041553,21.237368090435083,19.687102
ID_-1.267_29.233_2021_29,20.227453,74.16280320718602,29.0,2021.0,0.1185337870008572,22.338747896296297,-1.267,19.33197,21.37626967781786,19.686576352
ID_-1.267_29.233_2021_30,20.436207,74.62503885481237,30.0,2021.0,0.1181465662240188,22.338747896296297,-1.267,19.958294,21.250763043041538,19.49195984
ID_-1.267_29.233_2021_31,21.4715955,78.12677043099477,31.0,2021.0,0.1196087256066302,22.338747896296297,-1.267,21.335424,21.34175832137387,20.138438844
ID_-1.267_29.233_2021_32,21.2872755,77.52143436297234,32.0,2021.0,0.1188682184607731,22.338747896296297,-1.267,20.939726,21.296637874284407,20.1636569
ID_-1.267_29.233_2021_33,21.2090195,77.28367400556317,33.0,2021.0,0.1198015708685708,22.338747896296297,-1.267,20.887045,21.37164709921812,20.066886408
ID_-1.267_29.233_2021_34,21.3987855,77.7922607366516,34.0,2021.0,0.1163653213492841,22.338747896296297,-1.267,21.267141,21.090482179371424,20.06636076
ID_-1.267_29.233_2021_35,22.025982,79.20056681238277,35.0,2021.0,0.1193151041885137,22.338747896296297,-1.267,21.243689,21.411097656033537,21.330249688
ID_-1.267_29.233_2021_36,21.998239666666667,79.36668999785084,36.0,2021.0,0.1194147888528351,22.338747896296297,-1.267,22.507114,22.333438079822795,20.402682280000004
ID_-1.267_29.233_2021_37,22.140571,79.98549170693762,37.0,2021.0,0.1185449534203875,22.338747896296297,-1.267,23.175808,22.027217834041625,20.295373664
ID_-1.267_29.233_2021_38,22.35247833333333,80.84332628770402,38.0,2021.0,0.1192899503950804,22.338747896296297,-1.267,23.376282,21.929736487623494,20.44760468
ID_-1.267_29.233_2021_39,21.694297666666667,86.38816527850892,39.0,2021.0,0.1200811293820381,22.338747896296297,-1.267,22.757061,21.830548177636025,20.221474452
ID_-1.267_29.233_2021_40,21.886821666666663,103.58734888466331,40.0,2021.0,0.1191603948643345,22.338747896296297,-1.267,22.97087,22.09152041208325,20.11619014
ID_-1.267_29.233_2021_41,21.798761,106.89937804058094,41.0,2021.0,0.1187735990765629,22.338747896296297,-1.267,22.71601,21.985192385411796,19.98172118
ID_-1.267_29.233_2021_42,22.57466766666667,110.4023145634342,42.0,2021.0,0.11861564162172,22.338747896296297,-1.267,22.817005,22.879057316883117,21.857370248
ID_-1.267_29.233_2021_43,23.260273,115.2115459006212,43.0,2021.0,0.1170320835877769,22.338747896296297,-1.267,23.413244,23.608303821180133,23.068781052
ID_-1.267_29.233_2021_44,23.307266666666663,81.1444974591727,44.0,2021.0,0.117297581160511,22.338747896296297,-1.267,23.83599,22.67471551644336,22.733331884
ID_-1.267_29.233_2021_45,23.319292333333333,81.83137259384681,45.0,2021.0,0.1172135033359014,22.338747896296297,-1.267,23.829626,22.57288318342895,22.852639068
ID_-1.267_29.233_2021_46,23.37936566666667,82.32228473393923,46.0,2021.0,0.11653494190685,22.338747896296297,-1.267,23.821701,22.673130577233717,23.01870376
ID_-1.267_29.233_2021_47,23.423028666666667,83.48418830575707,47.0,2021.0,0.1164536798598121,22.338747896296297,-1.267,23.855978,22.651506637863843,22.996410320000003
ID_-1.267_29.233_2021_48,23.487388666666664,81.28607858480946,48.0,2021.0,0.1136359810714089,22.338747896296297,-1.267,24.751015,22.57629304695276,23.186484264000004
ID_-1.267_29.233_2021_49,23.850410666666665,80.91357015444689,49.0,2021.0,0.1131409363053934,22.338747896296297,-1.267,24.477213,22.676816386524063,22.958275676
ID_-1.267_29.233_2021_50,23.89593333333333,81.76430719003903,50.0,2021.0,0.1126424645657687,22.338747896296297,-1.267,24.35451,22.608291777321423,22.97946656
ID_-1.267_29.233_2021_51,22.111267,76.65970039326861,51.0,2021.0,0.1105809783797472,22.338747896296297,-1.267,23.023804,21.86768598209979,20.59407314
ID_-1.267_29.233_2021_52,21.97995733333333,76.11347514401241,52.0,2021.0,0.1115349551411151,22.338747896296297,-1.267,22.430395,21.15670066556577,20.774481312
ID_-1.274_29.926_2021_00,85.90966466666667,72.08800313024554,0.0,2021.0,0.1143394980012169,111.61781877037036,-1.274,78.970474,87.28416921836308,83.68309872
ID_-1.274_29.926_2021_01,94.984145,80.8857731675051,1.0,2021.0,0.1120681905620064,111.61781877037036,-1.274,93.175415,96.40468495211614,90.35261352
ID_-1.274_29.926_2021_02,97.72678133333334,83.06136411762462,2.0,2021.0,0.1122013949039251,111.61781877037036,-1.274,95.03011,98.81965830162588,93.123523584
ID_-1.274_29.926_2021_03,98.42258666666667,83.51770443228028,3.0,2021.0,0.1107266509206661,111.61781877037036,-1.274,94.62036,101.25911697834226,95.08500144
ID_-1.274_29.926_2021_04,99.711855,84.68930439261348,4.0,2021.0,0.1125437893367167,111.61781877037036,-1.274,96.94567,101.10183142283172,96.77240352
ID_-1.274_29.926_2021_05,103.025482,85.61884000228967,5.0,2021.0,0.1160182186762908,111.61781877037036,-1.274,101.76508,101.51785071173931,98.096830416
ID_-1.274_29.926_2021_06,102.40290833333334,84.98452736903467,6.0,2021.0,0.1153569137286117,111.61781877037036,-1.274,101.448235,103.35472734349555,97.57929168
ID_-1.274_29.926_2021_07,100.98442666666666,84.30321034046915,7.0,2021.0,0.1171714186273669,111.61781877037036,-1.274,100.18111,102.9927938590284,95.74537752
ID_-1.274_29.926_2021_08,100.589133,84.93675058164467,8.0,2021.0,0.1180353959559781,111.61781877037036,-1.274,99.265755,101.28978737866048,95.982161184
ID_-1.274_29.926_2021_09,102.11697333333332,80.40875279967149,9.0,2021.0,0.117794705336169,111.61781877037036,-1.274,90.9462,104.44743319582112,101.86362576
ID_-1.274_29.926_2021_10,104.08093133333334,80.69696791766431,10.0,2021.0,0.1168414689073704,111.61781877037036,-1.274,106.329094,101.4573176078845,99.1849248
ID_-1.274_29.926_2021_11,104.8507275,81.49028955057274,11.0,2021.0,0.12026964501268,111.61781877037036,-1.274,105.62645,100.8456108179106,97.41420468
ID_-1.274_29.926_2021_12,103.688575,81.56611833708078,12.0,2021.0,0.1213481293126503,111.61781877037036,-1.274,102.97393,103.6762644761238,97.72141392
ID_-1.274_29.926_2021_13,98.216135,77.5835042555345,13.0,2021.0,0.1205693436100479,111.61781877037036,-1.274,100.45192,97.59110220804236,153.70529616000002
ID_-1.274_29.926_2021_14,183.350415,122.23192209050836,14.0,2021.0,0.11817925434971,111.61781877037036,-1.274,184.36575,176.65534745700418,170.66563488000003
ID_-1.274_29.926_2021_15,174.37823500000002,116.84524664410162,15.0,2021.0,0.1197619224473647,111.61781877037036,-1.274,182.01431,172.81558094657197,156.07066176
ID_-1.274_29.926_2021_16,166.04270000000002,112.94550310360472,16.0,2021.0,0.1188253458796795,111.61781877037036,-1.274,172.77359,162.54094685031407,149.11585416000003
ID_-1.274_29.926_2021_17,110.583707,81.3575846474316,17.0,2021.0,0.1175919685071617,111.61781877037036,-1.274,104.9462,111.9587290615135,108.783056304
ID_-1.274_29.926_2021_18,112.172937,82.27234569835896,18.0,2021.0,0.1166133407178097,111.61781877037036,-1.274,109.92509,113.84926645216724,107.097853824
ID_-1.274_29.926_2021_19,108.81609,80.51411342429648,19.0,2021.0,0.1141869815679065,111.61781877037036,-1.274,104.19305,111.86301762499713,106.17902568
ID_-1.274_29.926_2021_20,107.523245,80.53484445668914,20.0,2021.0,0.114423230312039,111.61781877037036,-1.274,105.5911,110.67094305046196,102.45024504
ID_-1.274_29.926_2021_21,102.8633575,77.93688206389336,21.0,2021.0,0.1165967665057448,111.61781877037036,-1.274,106.75016,101.92498537645923,92.64205548
ID_-1.274_29.926_2021_22,103.13079,78.9882058460834,22.0,2021.0,0.1165034320895189,111.61781877037036,-1.274,105.86269,102.72906450648352,93.97336104
ID_-1.274_29.926_2021_23,101.84285,77.62959315160674,23.0,2021.0,0.1169321965377647,111.61781877037036,-1.274,103.35927,102.35328515682929,93.90553848
ID_-1.274_29.926_2021_24,101.93409,77.67167359449466,24.0,2021.0,0.1174717923197832,111.61781877037036,-1.274,103.19142,102.87593704228748,94.23344736
ID_-1.274_29.926_2021_25,101.153392,77.25668500530041,25.0,2021.0,0.1177318984783684,111.61781877037036,-1.274,102.18598,101.05215474249984,93.713072544
ID_-1.274_29.926_2021_26,101.048928,77.30978998388008,26.0,2021.0,0.117079021564672,111.61781877037036,-1.274,100.71557,99.04901981605366,94.893819696
ID_-1.274_29.926_2021_27,98.61018,75.59777316005332,27.0,2021.0,0.1175882533679784,111.61781877037036,-1.274,97.38241,100.93011753973092,93.4483212
ID_-1.274_29.926_2021_28,97.32731,75.09555228410815,28.0,2021.0,0.1177979356827795,111.61781877037036,-1.274,95.54645,98.3444276953752,92.76524712
ID_-1.274_29.926_2021_29,96.48583,74.16280320718602,29.0,2021.0,0.1179405238317098,111.61781877037036,-1.274,94.41808,98.3559795147206,92.24615088
ID_-1.274_29.926_2021_30,96.61209,74.62503885481237,30.0,2021.0,0.1170366849473052,111.61781877037036,-1.274,94.98515,98.08919762003627,91.95173208
ID_-1.274_29.926_2021_31,103.845095,78.12677043099477,31.0,2021.0,0.1180194566647316,111.61781877037036,-1.274,104.71459,103.53087430312598,96.3851616
ID_-1.274_29.926_2021_32,102.893515,77.52143436297234,32.0,2021.0,0.1192817620092922,111.61781877037036,-1.274,102.08306,102.77022819685284,97.06691592
ID_-1.274_29.926_2021_33,102.43663,77.28367400556317,33.0,2021.0,0.118600494108924,111.61781877037036,-1.274,102.27145,102.99995034588792,96.03529416
ID_-1.274_29.926_2021_34,102.8823275,77.7922607366516,34.0,2021.0,0.1156007587706506,111.61781877037036,-1.274,103.19271,103.05811542190833,96.00734052
ID_-1.274_29.926_2021_35,108.15524,79.20056681238277,35.0,2021.0,0.1203385949657624,111.61781877037036,-1.274,104.0165,110.0479472037158,104.33855952
ID_-1.274_29.926_2021_36,108.96297166666666,79.36668999785084,36.0,2021.0,0.1185638176020968,111.61781877037036,-1.274,110.1436,106.48874859467983,102.29732604000002
ID_-1.274_29.926_2021_37,110.21036866666668,79.98549170693762,37.0,2021.0,0.1185327947233477,111.61781877037036,-1.274,113.01062,106.62712760332845,103.242481056
ID_-1.274_29.926_2021_38,111.764968,80.84332628770402,38.0,2021.0,0.1189850879212308,111.61781877037036,-1.274,114.736,106.17496104675094,104.047326864
ID_-1.274_29.926_2021_39,122.33601333333333,86.38816527850892,39.0,2021.0,0.1204975574091713,111.61781877037036,-1.274,148.21143,105.20695464342091,104.93267616
ID_-1.274_29.926_2021_40,151.11688333333333,103.58734888466331,40.0,2021.0,0.1190423223430168,111.61781877037036,-1.274,151.41394,147.350488348254,143.23243896
ID_-1.274_29.926_2021_41,158.29165333333333,106.89937804058094,41.0,2021.0,0.1189518944857844,111.61781877037036,-1.274,160.72192,149.6332586350221,149.52483936000002
ID_-1.274_29.926_2021_42,163.15239666666668,110.4023145634342,42.0,2021.0,0.1188269051032114,111.61781877037036,-1.274,168.4712,158.82387842293164,150.462702
ID_-1.274_29.926_2021_43,171.39243666666667,115.2115459006212,43.0,2021.0,0.1163226933678084,111.61781877037036,-1.274,170.221,166.71953462744332,165.86592048
ID_-1.274_29.926_2021_44,105.254658,81.1444974591727,44.0,2021.0,0.1180593807331474,111.61781877037036,-1.274,108.516914,99.64615933198432,100.56067632
ID_-1.274_29.926_2021_45,107.62217133333333,81.83137259384681,45.0,2021.0,0.1170322722615375,111.61781877037036,-1.274,110.9605,101.92266661905713,103.433619744
ID_-1.274_29.926_2021_46,108.831415,82.32228473393923,46.0,2021.0,0.1158259077752759,111.61781877037036,-1.274,111.00438,103.98846876088064,105.23045988
ID_-1.274_29.926_2021_47,112.72945533333332,83.48418830575707,47.0,2021.0,0.1156077683790794,111.61781877037036,-1.274,115.35102,105.19646727407388,107.43457608
ID_-1.274_29.926_2021_48,105.01784333333336,81.28607858480946,48.0,2021.0,0.1129440800005271,111.61781877037036,-1.274,105.79825,99.54383536421422,99.19092456
ID_-1.274_29.926_2021_49,101.40084666666668,80.91357015444689,49.0,2021.0,0.1134252210514635,111.61781877037036,-1.274,105.28867,96.01370609717496,94.6664784
ID_-1.274_29.926_2021_50,103.07729166666668,81.76430719003903,50.0,2021.0,0.1130901617590197,111.61781877037036,-1.274,104.76051,97.49581710161974,96.85170612
ID_-1.274_29.926_2021_51,97.84009666666668,76.65970039326861,51.0,2021.0,0.109877173434673,111.61781877037036,-1.274,102.87036,93.07626825371884,89.24995872000001
ID_-1.274_29.926_2021_52,97.23081333333334,76.11347514401241,52.0,2021.0,0.1107106939498171,111.61781877037036,-1.274,98.80521,92.988123043112,91.55744208
ID_-1.279_30.521_2021_00,167.71067,72.08800313024554,0.0,2021.0,0.1143264329049934,194.7500148888889,-1.279,136.6119,176.23549493442874,176.76728784
ID_-1.279_30.521_2021_01,196.18260333333333,80.8857731675051,1.0,2021.0,0.1114425565688092,194.7500148888889,-1.279,182.70837,200.40433059261383,196.5166632
ID_-1.279_30.521_2021_02,203.01529333333332,83.06136411762462,2.0,2021.0,0.1123828236711523,194.7500148888889,-1.279,185.94106,206.1226720400034,201.90167712
ID_-1.279_30.521_2021_03,203.2848233333333,83.51770443228028,3.0,2021.0,0.1100962646757151,194.7500148888889,-1.279,185.19215,204.36275869791228,199.2468816
ID_-1.279_30.521_2021_04,207.45121000000003,84.68930439261348,4.0,2021.0,0.1123946518031908,194.7500148888889,-1.279,191.43375,205.28483600083143,206.56947168
ID_-1.279_30.521_2021_05,207.49388666666664,85.61884000228967,5.0,2021.0,0.115324230258715,194.7500148888889,-1.279,201.97876,205.2331740029537,198.97273656
ID_-1.279_30.521_2021_06,205.05312,84.98452736903467,6.0,2021.0,0.1156049998142212,194.7500148888889,-1.279,192.76877,201.6121036604924,200.9484828
ID_-1.279_30.521_2021_07,203.77243666666664,84.30321034046915,7.0,2021.0,0.1169483256114056,194.7500148888889,-1.279,197.004,202.36198677099276,195.88572432
ID_-1.279_30.521_2021_08,206.7823633333333,84.93675058164467,8.0,2021.0,0.1185701229399995,194.7500148888889,-1.279,199.2833,206.70924383197,199.69160328
ID_-1.279_30.521_2021_09,196.03749666666667,80.40875279967149,9.0,2021.0,0.116958116556768,194.7500148888889,-1.279,169.16359,196.71402507316776,196.4408472
ID_-1.279_30.521_2021_10,201.56308666666663,80.69696791766431,10.0,2021.0,0.1176614837232278,194.7500148888889,-1.279,201.69795,195.03887006544988,196.24670208
ID_-1.279_30.521_2021_11,206.25686,81.49028955057274,11.0,2021.0,0.1205161769865159,194.7500148888889,-1.279,203.89023,197.31712174350923,195.27158664
ID_-1.279_30.521_2021_12,207.6956,81.56611833708078,12.0,2021.0,0.1214850733798696,194.7500148888889,-1.279,203.70056,200.1449385535764,198.14243904
ID_-1.279_30.521_2021_13,195.003195,77.5835042555345,13.0,2021.0,0.1193702539354821,194.7500148888889,-1.279,204.02525,192.73383058952476,174.07834704
ID_-1.279_30.521_2021_14,210.51478,122.23192209050836,14.0,2021.0,0.1194273123761121,194.7500148888889,-1.279,206.29343,203.0005832069768,200.99301768
ID_-1.279_30.521_2021_15,201.938795,116.84524664410162,15.0,2021.0,0.120294381779241,194.7500148888889,-1.279,199.57124,201.67760126803847,191.2307436
ID_-1.279_30.521_2021_16,201.912455,112.94550310360472,16.0,2021.0,0.1192155932613676,194.7500148888889,-1.279,196.04578,197.0288854318985,194.48126568
ID_-1.279_30.521_2021_17,197.84843,81.3575846474316,17.0,2021.0,0.1189350222310062,194.7500148888889,-1.279,179.01324,198.2621105551392,202.81586832
ID_-1.279_30.521_2021_18,199.114075,82.27234569835896,18.0,2021.0,0.11792976679095,194.7500148888889,-1.279,191.54622,203.68947762500005,193.45428648
ID_-1.279_30.521_2021_19,194.34378,80.51411342429648,19.0,2021.0,0.1147845415477962,194.7500148888889,-1.279,181.56233,196.723633024278,193.86921528
ID_-1.279_30.521_2021_20,195.03324,80.53484445668914,20.0,2021.0,0.1147382737812285,194.7500148888889,-1.279,186.8239,196.0699991733116,190.23505488
ID_-1.279_30.521_2021_21,186.567055,77.93688206389336,21.0,2021.0,0.1166537455406977,194.7500148888889,-1.279,191.709,184.31148570801025,169.81390296
ID_-1.279_30.521_2021_22,189.05926,78.9882058460834,22.0,2021.0,0.1171584790568376,194.7500148888889,-1.279,196.84885,182.7193246151731,169.66841112
ID_-1.279_30.521_2021_23,183.217865,77.62959315160674,23.0,2021.0,0.1173059987583476,194.7500148888889,-1.279,185.24002,181.33631020101785,169.59918456
ID_-1.279_30.521_2021_24,181.61088,77.67167359449466,24.0,2021.0,0.1176319919791012,194.7500148888889,-1.279,181.70203,182.5312257168162,169.90246728000002
ID_-1.279_30.521_2021_25,180.40796,77.25668500530041,25.0,2021.0,0.1187602159142335,194.7500148888889,-1.279,179.44597,180.2467071117453,169.7622732
ID_-1.279_30.521_2021_26,180.26274,77.30978998388008,26.0,2021.0,0.1173848277740252,194.7500148888889,-1.279,177.01523,178.39810067971203,171.76559400000002
ID_-1.279_30.521_2021_27,174.31923,75.59777316005332,27.0,2021.0,0.11810898658865,194.7500148888889,-1.279,169.2936,175.7274782103215,167.86678896
ID_-1.279_30.521_2021_28,174.001305,75.09555228410815,28.0,2021.0,0.1180805123205609,194.7500148888889,-1.279,168.85193,174.741601660591,167.68503648
ID_-1.279_30.521_2021_29,169.83975,74.16280320718602,29.0,2021.0,0.1174753371982156,194.7500148888889,-1.279,160.63882,171.0435313261054,167.58207648
ID_-1.279_30.521_2021_30,172.78554,74.62503885481237,30.0,2021.0,0.1167738892351115,194.7500148888889,-1.279,168.34305,172.2041155107466,165.88543608
ID_-1.279_30.521_2021_31,179.62574,78.12677043099477,31.0,2021.0,0.1184921879033951,194.7500148888889,-1.279,177.13382,182.1407366184967,170.46212976
ID_-1.279_30.521_2021_32,178.38709999999998,77.52143436297234,32.0,2021.0,0.1185241011300079,194.7500148888889,-1.279,174.46477,175.99511978571442,170.64162648
ID_-1.279_30.521_2021_33,178.00931500000002,77.28367400556317,33.0,2021.0,0.1190443398611233,194.7500148888889,-1.279,174.11238,177.41768808244146,170.26425
ID_-1.279_30.521_2021_34,180.53972,77.7922607366516,34.0,2021.0,0.1157137580307811,194.7500148888889,-1.279,179.18007,182.70508566682395,170.25781032
ID_-1.279_30.521_2021_35,186.2589866666667,79.20056681238277,35.0,2021.0,0.1197078081947763,194.7500148888889,-1.279,178.39166,187.56795196754857,182.29001544
ID_-1.279_30.521_2021_36,186.65199666666663,79.36668999785084,36.0,2021.0,0.1196178479481739,194.7500148888889,-1.279,190.90231,180.89758500346557,173.7133632
ID_-1.279_30.521_2021_37,188.3948433333333,79.98549170693762,37.0,2021.0,0.1181351791022654,194.7500148888889,-1.279,197.37657,181.3053125763263,173.70462096000003
