ID_LAT_LON_YEAR_WEEK,emission,pred_1_train,pred_1,emission_1
ID_-1.360_30.340_2021_18,66.12675,67.86237606398028,65.67121347657876,0.4555365234212445
ID_-1.360_30.340_2021_19,62.848537,63.42558869693383,61.115228641538586,1.7333083584614144
ID_-1.360_30.340_2021_20,64.38635,62.851017942878535,61.896957036255394,2.4893929637445993
ID_-1.360_30.340_2021_21,65.70876,62.12538440858299,62.49858662557055,3.210173374429445
ID_-1.360_30.340_2021_22,67.65177,62.466060403633186,63.31638071164023,4.335389288359771
ID_-1.360_30.340_2021_23,64.600365,62.49853684868122,65.56926276355942,-0.9688977635594256
ID_-1.360_30.340_2021_24,63.81814,61.538987933944064,62.11086187093963,1.70727812906037
ID_-1.360_30.340_2021_25,63.052826,60.17087535969062,60.159921240851716,2.892904759148287
ID_-1.360_30.340_2021_26,62.194405,58.079910336665776,56.51064713230329,5.683757867696713
ID_-1.360_30.340_2021_27,59.852375,61.1397786678394,59.57870533135602,0.2736696686439828
ID_-1.360_30.340_2021_28,59.304516,59.39630131341473,57.411836176522066,1.892679823477934
ID_-1.360_30.340_2021_29,57.265713,59.492196164915185,57.175225617166106,0.09048738283389213
ID_-1.360_30.340_2021_30,59.05845,59.40115582669711,57.73121898398151,1.3272310160184873
ID_-1.360_30.340_2021_31,62.49125,58.63690371805106,58.637765106604185,3.853484893395816
ID_-1.360_30.340_2021_32,61.307137,61.07838005334131,59.9400886779514,1.3670483220485963
ID_-1.360_30.340_2021_33,61.249424,62.87409726942383,62.16323831634231,-0.9138143163423109
ID_-1.360_30.340_2021_34,62.505383,62.555735842343196,62.41056865174392,0.09481434825607948
ID_-1.360_30.340_2021_35,62.511585,62.20829114893953,61.85535324775151,0.6562317522484875
ID_-1.360_30.340_2021_36,66.40386,62.46215806241069,65.11925089543386,1.2846091045661296
ID_-1.360_30.340_2021_37,68.428185,63.72412532233332,66.10100850417766,2.327176495822343
ID_-1.360_30.340_2021_38,69.525444,65.07150898871255,67.57223096723472,1.9532130327652766
ID_-1.360_30.340_2021_39,109.53179,67.49416720370797,101.29425559596613,8.237534404033866
ID_-1.360_30.340_2021_40,113.34517,106.87023475464635,113.09043289027089,0.25473710972910624
ID_-1.360_30.340_2021_41,119.89856,112.48397066414513,121.07488616723607,-1.1763261672360699
ID_-1.360_30.340_2021_42,125.83738,116.43717106060716,125.45180572893129,0.38557427106870534
ID_-1.360_30.340_2021_43,127.59936,125.97012980386415,127.80604459635094,-0.2066845963509394
ID_-1.360_30.340_2021_44,70.17498,67.65267555269267,73.31769335918142,-3.142713359181414
ID_-1.360_30.340_2021_45,70.568474,64.93361103355222,68.6033434435915,1.9651305564084964
ID_-1.360_30.340_2021_46,70.58316,64.96903898085365,67.50884992872737,3.0743100712726346
ID_-1.360_30.340_2021_47,71.36903,68.13166677087838,69.4190157477342,1.9500142522657882
ID_-1.360_30.340_2021_48,70.95903,64.1532729594447,67.93742592127641,3.021604078723584
ID_-1.360_30.340_2021_49,70.30929,66.57892739116357,70.0570316588392,0.25225834116081103
ID_-1.360_30.340_2021_50,70.07849,66.76412018674387,70.37703461364445,-0.2985446136444523
ID_-1.360_30.340_2021_51,66.831535,61.56608438594562,63.85486575431823,2.9766692456817694
ID_-1.360_30.340_2021_52,64.986885,59.952624584372145,61.9550454132491,3.0318395867508983
ID_-1.364_29.036_2021_17,2.179524,2.601463131025251,1.9915667027187705,0.18795729728122934
ID_-1.364_29.036_2021_18,2.271272,2.6286912533219575,2.291860191094232,-0.0205881910942316
ID_-1.364_29.036_2021_19,2.1982827,2.6193617563269957,2.194774724526299,0.003507975473700853
ID_-1.364_29.036_2021_20,2.2615209,2.6229583875130777,2.4604818909076016,-0.19896099090760178
ID_-1.364_29.036_2021_21,2.314293,2.2629672826215623,2.5396821455722893,-0.22538914557228917
ID_-1.364_29.036_2021_22,2.4187737,2.334385124706128,2.292951065137731,0.12582263486226886
ID_-1.364_29.036_2021_23,2.3352947,2.1291068800412973,2.1772190314060307,0.15807566859396927
ID_-1.364_29.036_2021_24,2.3342013,2.6247499644230885,2.341908382495311,-0.007707082495310935
ID_-1.364_29.036_2021_25,2.3316731,2.4982753895232928,2.7243679034601116,-0.39269480346011143
ID_-1.364_29.036_2021_26,2.3101363,2.3637939760276674,2.345867501440749,-0.03573120144074915
ID_-1.364_29.036_2021_27,2.3034825,2.4016991540917356,2.190534482462622,0.11294801753737804
ID_-1.364_29.036_2021_28,2.304423,2.3849898299288532,2.0305709126484444,0.27385208735155553
ID_-1.364_29.036_2021_29,2.2522662,2.3902085379197495,2.076099911173397,0.17616628882660335
ID_-1.364_29.036_2021_30,2.309816,2.4150941066981924,2.083261517128659,0.22655448287134128
ID_-1.364_29.036_2021_31,2.4456997,2.7102081721791804,2.6681030814488547,-0.22240338144885463
ID_-1.364_29.036_2021_32,2.4137912,2.759584210013056,2.43313132846682,-0.019340128466819984
ID_-1.364_29.036_2021_33,2.4135475,2.7981330642454263,2.733865059163536,-0.3203175591635361
ID_-1.364_29.036_2021_34,2.4527767,2.735316368364242,2.4775171829951863,-0.024740482995186497
ID_-1.364_29.036_2021_35,2.4422476,2.7960383917692284,2.790379775712656,-0.3481321757126561
ID_-1.364_29.036_2021_36,2.5547752,2.613819453474112,2.826442546835024,-0.27166734683502414
ID_-1.364_29.036_2021_37,2.6063864,2.4600630317174956,2.873320754964568,-0.26693435496456797
ID_-1.364_29.036_2021_38,2.6249967,2.3508667898629256,2.9349672820992385,-0.30997058209923845
ID_-1.364_29.036_2021_39,2.5994806,2.3743667775948634,2.8502271514797286,-0.25074655147972846
ID_-1.364_29.036_2021_40,2.586083,2.5957727407218654,2.5359553658271063,0.050127634172893565
ID_-1.364_29.036_2021_41,2.5726726,2.4663724271317236,2.6612606296397847,-0.08858802963978452
ID_-1.364_29.036_2021_42,2.5941288,2.4042087758978523,2.9596091113111065,-0.3654803113111065
ID_-1.364_29.036_2021_43,2.6462874,3.1178948198447776,3.035389730116682,-0.38910233011668227
ID_-1.364_29.036_2021_44,2.6573565,2.119580619692883,2.669346261114059,-0.011989761114058695
ID_-1.364_29.036_2021_45,2.6637332,2.105020059944742,2.934451971731514,-0.27071877173151426
ID_-1.364_29.036_2021_46,2.6661618,2.2883518670765257,2.870095847455534,-0.203934047455534
ID_-1.364_29.036_2021_47,2.6654162,2.3231094555238787,2.778355123674681,-0.11293892367468095
ID_-1.364_29.036_2021_48,2.7536912,2.1931638612554574,3.000903737555358,-0.2472125375553582
ID_-1.364_29.036_2021_49,2.729513,2.3516061533356742,3.3281871199132476,-0.5986741199132477
ID_-1.364_29.036_2021_50,2.74526,2.1485819980067697,3.01968248708521,-0.2744224870852099
ID_-1.364_29.036_2021_51,2.6335723,2.312152609158411,3.1041169343862833,-0.47054463438628336
ID_-1.364_29.036_2021_52,2.567404,2.583556619620105,3.3270804386990656,-0.7596764386990658
ID_-1.366_29.434_2021_17,35.545376,39.40621278217157,37.02693770212117,-1.4815617021211693
ID_-1.366_29.434_2021_18,38.137794,39.495901034330785,37.24621651564543,0.8915774843545705
ID_-1.366_29.434_2021_19,36.124866,39.78116449902925,37.14987176366307,-1.0250057636630743
ID_-1.366_29.434_2021_20,37.245018,38.57351319687123,37.20078029336656,0.044237706633438734
ID_-1.366_29.434_2021_21,38.3034,37.11463224254921,37.1045931308817,1.1988068691183003
ID_-1.366_29.434_2021_22,39.906807,37.57178481363282,37.67822749357362,2.228579506426378
ID_-1.366_29.434_2021_23,37.33374,36.79113255443588,37.202959678483936,0.13078032151606322
ID_-1.366_29.434_2021_24,36.514866,36.82299686321319,35.87476224142273,0.6401037585772684
ID_-1.366_29.434_2021_25,36.052395,36.61076905078052,35.5241304565189,0.5282645434811002
ID_-1.366_29.434_2021_26,35.56618,35.16473454075658,34.00982843421194,1.5563515657880629
ID_-1.366_29.434_2021_27,34.23742,35.135165928910176,32.938703997776344,1.2987160022236566
ID_-1.366_29.434_2021_28,34.2422,35.24666809651069,32.68024839445851,1.5619516055414877
ID_-1.366_29.434_2021_29,32.3719,33.39445594476403,32.73131974353246,-0.3594197435324631
ID_-1.366_29.434_2021_30,34.155205,34.040056807173,32.78767097116903,1.367534028830974
ID_-1.366_29.434_2021_31,35.532814,36.525541306924104,35.621477126393096,-0.0886631263930937
ID_-1.366_29.434_2021_32,35.057285,36.5580150677166,34.877355140632936,0.17992985936706418
ID_-1.366_29.434_2021_33,34.968845,36.53254643847258,35.27970689558056,-0.3108618955805582
ID_-1.366_29.434_2021_34,36.113876,36.392682610071844,35.162869591559954,0.951006408440044
ID_-1.366_29.434_2021_35,35.884853,37.42991120933468,36.99991491676099,-1.1150619167609932
ID_-1.366_29.434_2021_36,38.216778,37.11446701614477,37.34757077849006,0.8692072215099387
ID_-1.366_29.434_2021_37,39.565983,37.89752149612876,39.18651579628743,0.37946720371257214
ID_-1.366_29.434_2021_38,40.43442,37.66506170873637,39.312521517644704,1.1218984823552987
ID_-1.366_29.434_2021_39,39.16253,36.509272177366896,37.10402207295163,2.0585079270483675
ID_-1.366_29.434_2021_40,40.107777,37.46785270416658,39.02849462264144,1.0792823773585596
ID_-1.366_29.434_2021_41,39.33353,37.31749164930021,39.0730785899169,0.2604514100830997
ID_-1.366_29.434_2021_42,39.46839,38.93004329072733,39.71421501188798,-0.24582501188798034
ID_-1.366_29.434_2021_43,40.73077,41.01326985878333,41.12238788756187,-0.3916178875618712
ID_-1.366_29.434_2021_44,42.07104,40.625615117779724,40.940326593888734,1.1307134061112691
ID_-1.366_29.434_2021_45,41.840572,39.663361756093074,41.25072348922974,0.5898485107702598
ID_-1.366_29.434_2021_46,41.863884,39.77900103866636,41.29021199995294,0.5736720000470612
ID_-1.366_29.434_2021_47,41.528194,39.70695377239557,40.86149305051028,0.6667009494897158
ID_-1.366_29.434_2021_48,44.347775,41.53174332029808,42.68097029153482,1.666804708465179
ID_-1.366_29.434_2021_49,43.842686,42.307916300512886,43.54620503303651,0.29648096696349313
ID_-1.366_29.434_2021_50,43.861145,42.27042965477699,43.250534151212854,0.6106108487871467
ID_-1.366_29.434_2021_51,40.984234,40.18181553583948,40.245550419120946,0.7386835808790551
ID_-1.366_29.434_2021_52,40.28606,37.90329215165891,38.57944739863867,1.7066126013613285
ID_-1.368_30.932_2021_17,65.160934,70.39718127053104,68.05492578565335,-2.8939917856533555
ID_-1.368_30.932_2021_18,68.767136,68.36926060273173,67.19048362366816,1.576652376331836
ID_-1.368_30.932_2021_19,64.511086,68.8674465588424,65.45899515393805,-0.947909153938042
ID_-1.368_30.932_2021_20,65.7845,68.12569319629749,65.36540320100846,0.4190967989915322
ID_-1.368_30.932_2021_21,67.237686,62.52919375926109,63.906577367508085,3.3311086324919117
ID_-1.368_30.932_2021_22,66.700035,62.82087712895309,63.48897243254358,3.2110625674564233
ID_-1.368_30.932_2021_23,62.94218,60.71784330612906,61.12425014454399,1.8179298554560077
ID_-1.368_30.932_2021_24,61.83137,61.319629359171,61.03933751086136,0.7920324891386414
ID_-1.368_30.932_2021_25,61.25223,60.378781533225194,60.460462909591655,0.7917670904083423
ID_-1.368_30.932_2021_26,60.34629,59.0314484901202,57.526313074551304,2.8199769254486995
ID_-1.368_30.932_2021_27,57.74576,58.217432387765,56.63091361277142,1.1148463872285745
ID_-1.368_30.932_2021_28,57.535393,57.546514441782456,55.678245732315105,1.8571472676848941
ID_-1.368_30.932_2021_29,54.983555,56.843318124637676,55.41472210620842,-0.43116710620842014
ID_-1.368_30.932_2021_30,57.350178,58.01471489426378,56.69331596886906,0.6568620311309417
ID_-1.368_30.932_2021_31,61.255188,60.5408756635536,59.24542814832801,2.009759851671987
ID_-1.368_30.932_2021_32,60.233612,60.19693703431985,58.77527232694001,1.4583396730599887
ID_-1.368_30.932_2021_33,60.26954,60.40279524818906,59.185636822071146,1.0839031779288533
ID_-1.368_30.932_2021_34,62.093967,60.88388908563935,61.09833701360306,0.995629986396942
ID_-1.368_30.932_2021_35,62.003155,64.31172401590815,63.442287849114244,-1.4391328491142446
ID_-1.368_30.932_2021_36,66.530235,62.51568591041005,63.79211113478781,2.738123865212195
ID_-1.368_30.932_2021_37,68.81531,64.1158803053952,66.54093537501386,2.2743746249861374
ID_-1.368_30.932_2021_38,70.90711,65.92865632834048,69.54069333319397,1.3664166668060318
ID_-1.368_30.932_2021_39,67.605415,62.17233984463071,64.1450498724557,3.460365127544293
ID_-1.368_30.932_2021_40,69.29604,64.05751162047572,66.39222977952774,2.9038102204722662
ID_-1.368_30.932_2021_41,69.53208,65.39548739248025,68.23744582303249,1.2946341769675058
ID_-1.368_30.932_2021_42,70.72522,66.22272392567457,68.61145029441398,2.1137697055860087
ID_-1.368_30.932_2021_43,72.544304,70.95267645941317,73.0568290499402,-0.5125250499402085
ID_-1.368_30.932_2021_44,70.68658,67.0002004103471,69.73727616400954,0.9493038359904631
ID_-1.368_30.932_2021_45,71.201744,68.40647804557071,69.86022563904393,1.3415183609560728
ID_-1.368_30.932_2021_46,71.299225,67.10240806032104,68.96609348599605,2.333131514003952
ID_-1.368_30.932_2021_47,72.24847,68.62265380991086,70.37370393805384,1.8747660619461612
ID_-1.368_30.932_2021_48,70.804855,65.75725263055044,69.45050026221544,1.3543547377845613
ID_-1.368_30.932_2021_49,70.26763,65.77106978114846,68.2698544034191,1.9977755965808939
ID_-1.368_30.932_2021_50,70.46867,65.89378782818669,67.98615149138699,2.482518508613012
ID_-1.368_30.932_2021_51,67.12533,61.92684433211481,65.56501400955906,1.560315990440941
ID_-1.368_30.932_2021_52,65.628746,62.2689940071458,64.31467628093976,1.3140697190602424
ID_-1.371_29.629_2021_17,266.18872,287.42202777809973,268.7427402530505,-2.55402025305051
ID_-1.371_29.629_2021_18,281.43356,290.2545127340795,275.92373844566265,5.50982155433735
ID_-1.371_29.629_2021_19,265.61282,277.2363071255629,264.11553305170645,1.4972869482935494
ID_-1.371_29.629_2021_20,271.0882,276.6617677812457,272.1055551253911,-1.0173551253911342
ID_-1.371_29.629_2021_21,276.5325,260.72336727408475,268.2821687855946,8.250331214405435
ID_-1.371_29.629_2021_22,277.18442,260.68041888983225,269.42290467888597,7.761515321114018
ID_-1.371_29.629_2021_23,263.9243,260.08650466048493,259.4850591146095,4.439240885390518
ID_-1.371_29.629_2021_24,260.38522,256.3256498938888,259.00192207724905,1.3832979227509554
ID_-1.371_29.629_2021_25,257.67844,255.57566311416764,256.39518716764564,1.2832528323543784
ID_-1.371_29.629_2021_26,253.99408,253.72757536801328,248.56966642177096,5.424413578229036
ID_-1.371_29.629_2021_27,244.00359,253.58982939392197,241.92753990486014,2.0760500951398626
ID_-1.371_29.629_2021_28,242.07588,247.7552076074646,236.46473246220697,5.611147537793045
ID_-1.371_29.629_2021_29,233.36473,247.61117305479192,232.05959648797878,1.3051335120212286
ID_-1.371_29.629_2021_30,241.12071,248.49489627837767,239.31032320255,1.8103867974500076
ID_-1.371_29.629_2021_31,259.31924,255.77173726887514,251.9754876454958,7.343752354504176
ID_-1.371_29.629_2021_32,254.44601,256.02876615982797,252.05453926837046,2.391470731629539
ID_-1.371_29.629_2021_33,254.49353,256.64534262021374,255.1430603162566,-0.6495303162566017
ID_-1.371_29.629_2021_34,260.45148,257.4118761396905,263.9337277923346,-3.48224779233459
ID_-1.371_29.629_2021_35,260.5808,269.4508476167934,268.6095823737557,-8.02878237375569
ID_-1.371_29.629_2021_36,278.03363,269.4989672839571,275.2970161806252,2.7366138193748384
ID_-1.371_29.629_2021_37,286.85562,275.1827930901398,285.34849576242254,1.5071242375774432
ID_-1.371_29.629_2021_38,293.4213,274.0529381341508,282.0677687699974,11.353531230002602
ID_-1.371_29.629_2021_39,279.98352,258.42629660640984,296.0980917920292,-16.11457179202921
ID_-1.371_29.629_2021_40,284.9144,271.20134910452043,280.62833583398117,4.286064166018832
ID_-1.371_29.629_2021_41,286.32916,265.7251179228113,279.60800958969213,6.721150410307871
ID_-1.371_29.629_2021_42,290.94998,278.25455949507176,290.59448623837403,0.3554937616259508
ID_-1.371_29.629_2021_43,297.8193,286.9861976096155,309.0997314096042,-11.280431409604205
ID_-1.371_29.629_2021_44,290.7589,275.21969519969645,283.583914342354,7.174985657646005
ID_-1.371_29.629_2021_45,293.23862,271.94664933709834,290.5855146320005,2.653105367999501
ID_-1.371_29.629_2021_46,293.4829,273.6784365392768,288.7686939942352,4.7142060057647655
ID_-1.371_29.629_2021_47,298.0921,276.78366962198277,287.83540733708844,10.256692662911576
ID_-1.371_29.629_2021_48,292.099,273.32665773984905,291.61510765650763,0.4838923434923572
ID_-1.371_29.629_2021_49,289.80835,275.81448531085374,286.2879257794054,3.5204242205946343
ID_-1.371_29.629_2021_50,289.7344,276.60176624175244,287.8805594206658,1.8538405793341894
ID_-1.371_29.629_2021_51,277.06686,258.5338779051261,278.865372337901,-1.798512337901002
ID_-1.371_29.629_2021_52,269.80722,255.29682617349772,263.33813990755294,6.4690800924470295
ID_-1.383_29.917_2021_17,143.17036,155.89335836974936,142.51738548440457,0.6529745155954174
ID_-1.383_29.917_2021_18,151.90941,160.39942761148131,151.97539709517005,-0.06598709517004409
ID_-1.383_29.917_2021_19,144.79233,154.78454886683423,141.80844899907467,2.9838810009253223
ID_-1.383_29.917_2021_20,148.03938,155.05657811658173,143.58454729254672,4.454832707453278
ID_-1.383_29.917_2021_21,150.58772,145.74387549350996,145.45225068285492,5.135469317145066
ID_-1.383_29.917_2021_22,154.39078,146.93440963998384,146.9139972989975,7.47678270100252
ID_-1.383_29.917_2021_23,148.86551,146.3348725934942,150.40764177222744,-1.5421317722274352
ID_-1.383_29.917_2021_24,147.74365,146.86767424725082,145.98849319981622,1.7551568001837836
ID_-1.383_29.917_2021_25,145.96877,144.92233975701765,140.36221861377564,5.606551386224368
ID_-1.383_29.917_2021_26,143.99301,144.77118390987326,137.14399214931086,6.849017850689137
ID_-1.383_29.917_2021_27,138.61853,142.42489039255088,138.77429585176858,-0.15576585176859226
ID_-1.383_29.917_2021_28,136.7499,140.89347952626312,137.00245775090804,-0.2525577509080392
ID_-1.383_29.917_2021_29,133.32318,141.45970180560127,135.869074172858,-2.5458941728579987
ID_-1.383_29.917_2021_30,136.07906,141.94559519887176,138.54158080709286,-2.462520807092858
ID_-1.383_29.917_2021_31,145.32414,146.53239514550455,139.42242064953396,5.901719350466038
ID_-1.383_29.917_2021_32,142.21303,143.08145554850276,140.96484176163577,1.2481882383642358
ID_-1.383_29.917_2021_33,142.14302,144.84641148152363,144.7900532244717,-2.6470332244716985
ID_-1.383_29.917_2021_34,144.20491,145.8632092957964,148.58975198746526,-4.384841987465251
ID_-1.383_29.917_2021_35,144.62122,149.72287115403012,144.35975894226416,0.26146105773582917
ID_-1.383_29.917_2021_36,153.44786,143.82369171774639,151.95093117419734,1.4969288258026552
ID_-1.383_29.917_2021_37,157.7612,146.02500137857567,150.4216245801817,7.3395754198182885
ID_-1.383_29.917_2021_38,159.64839,145.953664054862,156.33456641987684,3.31382358012317
ID_-1.383_29.917_2021_39,280.43774,147.0144209162748,247.1750015821106,33.26273841788941
ID_-1.383_29.917_2021_40,290.29984,287.4229017133375,296.32529119096,-6.025451190959984
ID_-1.383_29.917_2021_41,311.06122,299.2385678509396,319.103447485786,-8.042227485785986
ID_-1.383_29.917_2021_42,328.6843,314.68426906593305,329.37950060280565,-0.6952006028056417
ID_-1.383_29.917_2021_43,332.26987,319.8896041710025,332.5283793542819,-0.25850935428189814
ID_-1.383_29.917_2021_44,159.52484,147.29368679536492,161.05537058689643,-1.5305305868964183
ID_-1.383_29.917_2021_45,161.12294,146.55637949095265,159.51808958877876,1.6048504112212356
ID_-1.383_29.917_2021_46,161.11253,148.1163824361982,159.5017611449067,1.6107688550932835
ID_-1.383_29.917_2021_47,164.12843,149.88682310904647,158.4105779889384,5.717852011061609
ID_-1.383_29.917_2021_48,160.60246,146.53537415957254,156.04037462642756,4.562085373572444
ID_-1.383_29.917_2021_49,159.25485,144.3327204921018,157.2846225793943,1.9702274206057098
ID_-1.383_29.917_2021_50,158.3784,148.1335575389076,157.8636976336446,0.514702366355408
ID_-1.383_29.917_2021_51,152.34337,138.31641069148972,146.9584225545125,5.384947445487484
ID_-1.383_29.917_2021_52,147.39209,137.9357961999805,146.76997416052075,0.6221158394792496
ID_-1.384_28.916_2021_17,5.653173,7.5723907732306905,5.6254513354462725,0.027721664553727265
ID_-1.384_28.916_2021_18,6.003686,6.892586257861099,5.852595612386973,0.15109038761302696
ID_-1.384_28.916_2021_19,5.7001033,6.136300221030363,5.713199488527125,-0.013096188527124575
ID_-1.384_28.916_2021_20,5.8747907,6.112294899307655,5.903331845713509,-0.02854114571350852
ID_-1.384_28.916_2021_21,6.0478578,5.545612612901175,5.573170260973257,0.47468753902674266
ID_-1.384_28.916_2021_22,6.229533,6.5821567497325955,5.657340534746489,0.5721924652535106
ID_-1.384_28.916_2021_23,5.835544,6.473304021693469,6.211856893083296,-0.37631289308329663
ID_-1.384_28.916_2021_24,5.725217,6.521708734641713,6.076556881366983,-0.35133988136698324
ID_-1.384_28.916_2021_25,5.6808586,5.74939517995302,5.712741578971968,-0.03188297897196879
ID_-1.384_28.916_2021_26,5.6114845,5.677007733163747,5.516971349029886,0.0945131509701147
ID_-1.384_28.916_2021_27,5.418087,5.727638222104137,5.224099777410679,0.1939872225893211
ID_-1.384_28.916_2021_28,5.445649,5.698203587064934,5.224778741589437,0.22087025841056374
ID_-1.384_28.916_2021_29,5.162613,5.703422295055828,5.247203758762534,-0.08459075876253408
ID_-1.384_28.916_2021_30,5.446563,5.7283078638342735,5.252880168851656,0.19368283114834384
ID_-1.384_28.916_2021_31,5.6514406,5.691680383235797,5.427261497355786,0.22417910264421437
ID_-1.384_28.916_2021_32,5.591787,5.775715955862697,5.4148449214025725,0.1769420785974276
ID_-1.384_28.916_2021_33,5.5829463,5.779605275302042,5.548553641767633,0.03439265823236681
ID_-1.384_28.916_2021_34,5.771176,5.750704150545811,5.444862066669967,0.32631393333003267
ID_-1.384_28.916_2021_35,5.723744,6.623910220714822,5.663335207448308,0.060408792551691626
ID_-1.384_28.916_2021_36,6.1136413,6.510778223692736,6.610432678587105,-0.49679137858710476
ID_-1.384_28.916_2021_37,6.31156,6.310521586313884,6.564809233461168,-0.253249233461168
ID_-1.384_28.916_2021_38,6.4570975,6.1027822511803285,6.825662450797605,-0.3685649507976052
ID_-1.384_28.916_2021_39,6.371414,6.1953691801852955,6.834664511206694,-0.46325051120669425
ID_-1.384_28.916_2021_40,6.5020423,6.351617256273737,6.653419805391077,-0.15137750539107664
ID_-1.384_28.916_2021_41,6.3832273,6.1526431463493925,6.6368725032734375,-0.25364520327343776
ID_-1.384_28.916_2021_42,6.4131393,6.279355182047922,7.092405355341012,-0.6792660553410119
ID_-1.384_28.916_2021_43,6.6087446,7.620320455246052,7.459440317284691,-0.8506957172846912
ID_-1.384_28.916_2021_44,6.781029,6.653074037803965,7.046064952073797,-0.2650359520737968
ID_-1.384_28.916_2021_45,6.745523,6.546273178680742,6.971085325613969,-0.22556232561396872
ID_-1.384_28.916_2021_46,6.7530627,6.757896083880169,7.076330539380914,-0.32326783938091364
ID_-1.384_28.916_2021_47,6.686061,6.791690071063481,6.967131221412848,-0.28107022141284865
ID_-1.384_28.916_2021_48,7.0676146,6.66494554345,7.264829366338227,-0.19721476633822732
ID_-1.384_28.916_2021_49,6.9924874,6.826256046172579,6.945450070968683,0.0470373290313173
ID_-1.384_28.916_2021_50,7.027054,6.6354051984948175,7.101836770955112,-0.0747827709551121
ID_-1.384_28.916_2021_51,6.591542,6.209111379377036,7.520936121768709,-0.9293941217687092
ID_-1.384_28.916_2021_52,6.4875875,6.480515389838729,7.571943152152788,-1.0843556521527882
ID_-1.398_29.702_2021_17,170.33624,196.2994742893995,174.27062396366182,-3.9343839636618156
ID_-1.398_29.702_2021_18,179.36073,199.25751135283195,184.35271270650065,-4.991982706500664
ID_-1.398_29.702_2021_19,170.4545,193.07126388761728,179.8292036426806,-9.3747036426806
ID_-1.398_29.702_2021_20,174.88889,193.0613005559424,181.98292621641107,-7.0940362164110695
ID_-1.398_29.702_2021_21,179.28474,181.75502756556335,181.93939223455055,-2.6546522345505537
ID_-1.398_29.702_2021_22,182.94136,184.6274472395042,185.8825639443614,-2.941203944361405
ID_-1.398_29.702_2021_23,173.33473,181.35690468860926,179.0481753991619,-5.713445399161884
ID_-1.398_29.702_2021_24,171.10829,182.16843756756037,176.05420885624736,-4.945918856247346
ID_-1.398_29.702_2021_25,170.09848,181.6023687029933,174.27788154832962,-4.179401548329622
ID_-1.398_29.702_2021_26,168.03459,179.7500669091955,170.14449546446113,-2.1099054644611215
ID_-1.398_29.702_2021_27,163.30849,179.34569918148512,169.6608403559535,-6.35235035595349
ID_-1.398_29.702_2021_28,163.49388,178.17460889787932,169.32250216187916,-5.828622161879167
ID_-1.398_29.702_2021_29,156.90584,175.98585378420617,165.97840388689838,-9.072563886898365
ID_-1.398_29.702_2021_30,163.47926,179.21380248189547,166.81789076175198,-3.338630761751972
ID_-1.398_29.702_2021_31,172.11891,180.89156160592285,175.96976505928586,-3.8508550592858626
ID_-1.398_29.702_2021_32,169.8541,181.16152421355184,172.8575544280919,-3.0034544280919135
ID_-1.398_29.702_2021_33,169.80696,180.0913557975006,173.50584469104408,-3.6988846910440714
ID_-1.398_29.702_2021_34,174.45839,182.03090152537166,179.82146791114968,-5.363077911149674
ID_-1.398_29.702_2021_35,173.60744,184.07744047622606,180.47209640583878,-6.864656405838787
ID_-1.398_29.702_2021_36,184.55325,178.49159144010756,183.51000726644418,1.0432427335558145
ID_-1.398_29.702_2021_37,189.94667,178.45993811412018,187.27732671711144,2.669343282888576
ID_-1.398_29.702_2021_38,193.9747,179.96656913856407,191.0152114457507,2.9594885542493046
ID_-1.398_29.702_2021_39,189.47818,171.77846189250275,196.42420451443084,-6.946024514430832
ID_-1.398_29.702_2021_40,192.18274,180.26577001273552,181.52546640740172,10.657273592598273
ID_-1.398_29.702_2021_41,190.89214,178.16446787273122,186.8078871353452,4.084252864654815
ID_-1.398_29.702_2021_42,192.86726,186.16197438516656,193.61149910154717,-0.7442391015471799
ID_-1.398_29.702_2021_43,197.81633,200.4538468512273,202.9183431205858,-5.102013120585809
ID_-1.398_29.702_2021_44,198.12718,183.7724170708635,197.16663963612646,0.9605403638735481
ID_-1.398_29.702_2021_45,198.40236,182.688500363978,196.82964196360626,1.5727180363937237
ID_-1.398_29.702_2021_46,198.64104,182.5550049649728,197.81247094205176,0.8285690579482434
ID_-1.398_29.702_2021_47,198.81848,182.29922568156294,192.4147186271775,6.403761372822487
ID_-1.398_29.702_2021_48,203.37645,182.82145314427044,199.7702365878897,3.606213412110293
ID_-1.398_29.702_2021_49,201.55171,189.42954200209059,197.5796194399381,3.9720905600619005
ID_-1.398_29.702_2021_50,202.54178,191.7019352610537,201.0773050444613,1.464474955538691
ID_-1.398_29.702_2021_51,192.32414,179.94994565444017,191.84105734137887,0.48308265862112876
ID_-1.398_29.702_2021_52,188.35443,180.9764936082289,190.17955250381462,-1.8251225038146117
ID_-1.399_29.601_2021_17,91.3551,103.29532094500361,95.62061911647376,-4.265519116473769
ID_-1.399_29.601_2021_18,97.19366,102.81737861242205,96.96329783738591,0.23036216261408526
ID_-1.399_29.601_2021_19,92.42389,98.37737371054428,90.36084693999545,2.0630430600045457
ID_-1.399_29.601_2021_20,94.69499,98.19894472607761,91.6310245460192,3.0639654539807992
ID_-1.399_29.601_2021_21,96.62622,95.00230029278595,92.31907127096817,4.307148729031837
ID_-1.399_29.601_2021_22,99.554695,95.04092744400145,93.77123680387285,5.7834581961271425
ID_-1.399_29.601_2021_23,95.12764,96.68366781727433,93.66803361296341,1.4596063870365867
